#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.00987612 0 0 0.0150538 0 0 8.625 8.875
9.00 0.0165763 4.82968e-07 -2.41484e-07 0.0187151 1.88798e-05 -4.58397e-06 8.875 9.125
9.25 0.0642505 9.57886e-06 -4.02473e-06 0.0375873 6.32927e-05 -2.89641e-05 9.125 9.375
9.50 0.204395 0.000563945 -0.000171292 0.0839147 0.00119947 -0.000354305 9.375 9.625
9.75 0.373222 0.00337981 -0.000915626 0.115497 0.00436852 -0.00119907 9.625 9.875
10.00 0.319723 0.00513153 -0.00130876 0.143202 0.00884619 -0.00228815 9.875 10.125
10.25 0.206249 0.00692221 -0.00153712 0.187775 0.0224974 -0.00497769 10.125 10.375
10.50 0.127005 0.00914056 -0.00194129 0.248385 0.0479394 -0.0106165 10.375 10.625
10.75 0.0743248 0.00555952 -0.00119116 0.262973 0.0501243 -0.0112909 10.625 10.875
11.00 0.0407265 0.00235962 -0.00048667 0.241997 0.0409387 -0.00881036 10.875 11.125
11.25 0.02197 0.00097648 -0.000200673 0.216895 0.0330511 -0.00701185 11.125 11.375
11.50 0.0117467 0.000363997 -7.30086e-05 0.189555 0.0241792 -0.00495154 11.375 11.625
11.75 0.00616194 0.00013338 -2.92195e-05 0.170279 0.0175027 -0.00390291 11.625 11.875
12.00 0.00311281 4.29036e-05 -8.21045e-06 0.153474 0.011458 -0.00222695 11.875 12.125
12.25 0.00151813 1.32011e-05 -2.25385e-06 0.129321 0.00745328 -0.00129071 12.125 12.375
12.50 0.000702798 2.73682e-06 -2.41484e-07 0.108693 0.00345744 -0.000306152 12.375 12.625
12.75 0.000300567 3.21978e-07 0 0.0816818 0.000982687 0 12.625 12.875
13.00 0.00011559 0 0 0.0738162 0 0 12.875 13.125
13.25 4.04888e-05 0 0 0.0477137 0 0 13.125 13.375
13.50 1.24767e-05 0 0 0.0451613 0 0 13.375 13.625
13.75 2.01236e-06 0 0 0 0 0 13.625 13.875
14.00 2.41484e-07 0 0 0 0 0 13.875 14.125
14.25 0 0 0 0 0 0 14.125 14.375
14.50 0 0 0 0 0 0 14.375 14.625
14.75 0 0 0 0 0 0 14.625 14.875
15.00 0 0 0 0 0 0 14.875 15.125
15.25 0 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
