#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.011855 8.04946e-08 -8.04946e-08 0.013607 -9.31323e-08 9.31323e-08 8.625 8.875
9.00 0.0195652 8.04946e-08 -8.04946e-08 0.0146341 -5.96046e-08 5.96046e-08 8.875 9.125
9.25 0.0730071 9.25688e-06 -4.66869e-06 0.0300414 4.35635e-05 -2.8884e-05 9.125 9.375
9.50 0.222482 0.000501562 -0.000161875 0.0766145 0.000951424 -0.000306197 9.375 9.625
9.75 0.38344 0.0028999 -0.000821367 0.11079 0.00370838 -0.00106908 9.625 9.875
10.00 0.313113 0.00439259 -0.00116476 0.142067 0.00808086 -0.00214359 9.875 10.125
10.25 0.198352 0.00653383 -0.00147031 0.187554 0.0228285 -0.00513375 10.125 10.375
10.50 0.121357 0.00826172 -0.00183182 0.247839 0.0459427 -0.0105979 10.375 10.625
10.75 0.0695751 0.00443871 -0.000980827 0.251678 0.0439633 -0.0101438 10.625 10.875
11.00 0.0375916 0.00183021 -0.000381866 0.229035 0.0353601 -0.00762786 10.875 11.125
11.25 0.0199589 0.000732823 -0.000157447 0.203607 0.0279757 -0.00613721 11.125 11.375
11.50 0.0103882 0.000261849 -5.43338e-05 0.174871 0.0201662 -0.00422387 11.375 11.625
11.75 0.00531095 8.86245e-05 -1.98017e-05 0.153382 0.0137914 -0.00308445 11.625 11.875
12.00 0.00260553 2.74487e-05 -6.35907e-06 0.136025 0.00891519 -0.00207268 11.875 12.125
12.25 0.00120452 8.37144e-06 -1.4489e-06 0.114408 0.0061124 -0.00106399 12.125 12.375
12.50 0.000536899 1.04643e-06 0 0.0934033 0.00176354 0 12.375 12.625
12.75 0.000213794 8.04946e-08 1.60989e-07 0.0696536 0.000350147 0.000701092 12.625 12.875
13.00 7.74358e-05 0 0 0.0675676 0 0 12.875 13.125
13.25 2.53558e-05 0 0 0.0349206 0 0 13.125 13.375
13.50 5.63462e-06 0 0 0.0714286 0 0 13.375 13.625
13.75 7.24451e-07 0 0 0 0 0 13.625 13.875
14.00 0 0 0 0 0 0 13.875 14.125
14.25 0 0 0 0 0 0 14.125 14.375
14.50 0 0 0 0 0 0 14.375 14.625
14.75 0 0 0 0 0 0 14.625 14.875
15.00 0 0 0 0 0 0 14.875 15.125
15.25 0 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
