#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.00652272 1.60989e-07 0 0.0197944 1.1852e-05 2.44007e-07 8.625 8.875
9.00 0.0113439 3.21978e-07 -1.60989e-07 0.0317753 2.74777e-05 -1.37389e-05 8.875 9.125
9.25 0.0475095 9.73985e-06 -5.23215e-06 0.0607689 0.000102732 -5.59911e-05 9.125 9.375
9.50 0.166433 0.000646613 -0.000184655 0.0990019 0.00172945 -0.000494011 9.375 9.625
9.75 0.339613 0.00402296 -0.001009 0.123225 0.00543758 -0.00139192 9.625 9.875
10.00 0.32671 0.00618907 -0.00151901 0.143931 0.00950538 -0.0023604 9.875 10.125
10.25 0.216138 0.00723598 -0.00156031 0.187144 0.0209544 -0.0044442 10.125 10.375
10.50 0.133254 0.00969219 -0.00190973 0.244542 0.0476 -0.00966449 10.375 10.625
10.75 0.0802778 0.00742015 -0.00151491 0.274581 0.0595789 -0.0128678 10.625 10.875
11.00 0.0451914 0.00337079 -0.000650396 0.261171 0.0503371 -0.0102155 10.875 11.125
11.25 0.0249945 0.00145341 -0.000287446 0.238648 0.0413064 -0.00848752 11.125 11.375
11.50 0.0138637 0.000601858 -0.000116798 0.216417 0.0323793 -0.00645417 11.375 11.625
11.75 0.00755796 0.000248567 -5.10336e-05 0.198767 0.0253986 -0.00532098 11.625 11.875
12.00 0.00403044 9.78814e-05 -1.84333e-05 0.18314 0.0192115 -0.00365926 11.875 12.125
12.25 0.00207837 3.05879e-05 -6.03709e-06 0.158211 0.012171 -0.00239946 12.125 12.375
12.50 0.00105577 8.12995e-06 -8.04946e-07 0.142498 0.00654148 -0.000653282 12.375 12.625
12.75 0.000492949 1.12692e-06 8.04946e-08 0.114958 0.00201868 0.000144541 12.625 12.875
13.00 0.000216852 2.41484e-07 4.02473e-07 0.0987379 0.00100252 0.00167583 12.875 13.125
13.25 8.8705e-05 0 8.04946e-08 0.0671506 0 0.00084728 13.125 13.375
13.50 3.26003e-05 1.60989e-07 0 0.0469136 0.00468347 0 13.375 13.625
13.75 9.65935e-06 0 0 0.025 0 0 13.625 13.875
14.00 1.60989e-06 0 0 0 0 0 13.875 14.125
14.25 2.41484e-07 0 0 0 0 0 14.125 14.375
14.50 0 0 0 0 0 0 14.375 14.625
14.75 0 0 0 0 0 0 14.625 14.875
15.00 0 0 0 0 0 0 14.875 15.125
15.25 0 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
