#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.00216345 0 0 0.0717714 0 0 8.625 8.875
9.00 0.00386905 3.21978e-07 -8.04946e-08 0.12229 5.22286e-05 -1.82614e-05 8.875 9.125
9.25 0.0182497 9.49836e-06 -4.10522e-06 0.162986 0.000364155 -0.000170603 9.125 9.375
9.50 0.0670585 0.000303787 -7.79993e-05 0.12113 0.00288843 -0.000786014 9.375 9.625
9.75 0.184595 0.00264127 -0.000573846 0.118461 0.00703246 -0.00155983 9.625 9.875
10.00 0.273158 0.00618738 -0.00136052 0.144024 0.00972255 -0.00205246 9.875 10.125
10.25 0.197289 0.00579416 -0.00123905 0.187843 0.0147775 -0.00305979 10.125 10.375
10.50 0.123897 0.00531578 -0.00103919 0.230426 0.0254162 -0.00474724 10.375 10.625
10.75 0.0767982 0.00556765 -0.000933576 0.261115 0.0460847 -0.00766259 10.625 10.875
11.00 0.0471997 0.00418564 -0.000701269 0.284722 0.056011 -0.00985661 10.875 11.125
11.25 0.0278607 0.002148 -0.000347737 0.280106 0.0504779 -0.00856623 11.125 11.375
11.50 0.0164413 0.00110753 -0.000185943 0.267433 0.045646 -0.00798413 11.375 11.625
11.75 0.00964035 0.000570948 -9.45811e-05 0.257799 0.0411246 -0.00708136 11.625 11.875
12.00 0.00563889 0.000273682 -4.65259e-05 0.251024 0.0345598 -0.00604421 11.875 12.125
12.25 0.0032779 0.00012042 -1.84333e-05 0.235033 0.0270644 -0.00428358 12.125 12.375
12.50 0.00185926 4.87797e-05 -5.39314e-06 0.222876 0.0197306 -0.00224766 12.375 12.625
12.75 0.00106229 2.02846e-05 -2.41484e-07 0.212397 0.0146833 -0.000179008 12.625 12.875
13.00 0.000591313 5.55413e-06 2.17335e-06 0.20147 0.00729583 0.00305532 12.875 13.125
13.25 0.000318034 1.60989e-06 2.49533e-06 0.18527 0.00410341 0.00644302 13.125 13.375
13.50 0.000160587 3.21978e-07 1.77088e-06 0.164411 0.00167201 0.00931726 13.375 13.625
13.75 8.25875e-05 -8.04946e-08 4.82968e-07 0.130604 -0.000848189 0.00511408 13.625 13.875
14.00 3.62226e-05 0 8.04946e-08 0.0688889 0 0.00207374 13.875 14.125
14.25 1.5455e-05 0 1.60989e-07 0.0677083 0 0.0098136 14.125 14.375
14.50 3.30028e-06 0 1.60989e-07 0.0487805 0 0.0487805 14.375 14.625
14.75 1.20742e-06 0 0 0 0 0 14.625 14.875
15.00 1.60989e-07 0 0 0 0 0 14.875 15.125
15.25 0 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
