#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.00951905 0 0 0.0151957 0 0 8.625 8.875
9.00 0.0160159 4.02473e-07 -1.60989e-07 0.0196463 1.46832e-05 -4.82984e-06 8.875 9.125
9.25 0.0625624 1.03033e-05 -4.58819e-06 0.0393117 7.97138e-05 -4.3381e-05 9.125 9.375
9.50 0.20068 0.000582459 -0.000179181 0.0853726 0.00126947 -0.00037469 9.375 9.625
9.75 0.370668 0.00345579 -0.000925205 0.116264 0.00447191 -0.00123055 9.625 9.875
10.00 0.320761 0.00524036 -0.00133943 0.143255 0.00893557 -0.00231919 9.875 10.125
10.25 0.207561 0.00696568 -0.0015434 0.187692 0.0223841 -0.00493705 10.125 10.375
10.50 0.127838 0.00927845 -0.00197067 0.247962 0.0482539 -0.0106443 10.375 10.625
10.75 0.0751312 0.00575625 -0.00121893 0.264599 0.0510929 -0.0113928 10.625 10.875
11.00 0.0412591 0.00245678 -0.000500032 0.244292 0.0418769 -0.00891213 10.875 11.125
11.25 0.0223129 0.00101995 -0.000208722 0.219699 0.0338607 -0.00715293 11.125 11.375
11.50 0.011985 0.000390399 -7.62284e-05 0.192039 0.0252996 -0.00504635 11.375 11.625
11.75 0.00631464 0.000143763 -3.00245e-05 0.172624 0.0183425 -0.00388998 11.625 11.875
12.00 0.00321214 4.59624e-05 -8.9349e-06 0.157574 0.0117607 -0.00231181 11.875 12.125
12.25 0.00157399 1.42475e-05 -1.85138e-06 0.132505 0.007782 -0.00101916 12.125 12.375
12.50 0.000736928 3.13929e-06 -4.82968e-07 0.11207 0.00367033 -0.000581555 12.375 12.625
12.75 0.000318276 4.02473e-07 8.04946e-08 0.0844714 0.00115626 0.000231601 12.625 12.875
13.00 0.000127986 0 8.04946e-08 0.0742138 0 0.000582628 12.875 13.125
13.25 4.4433e-05 0 0 0.0416667 0 0 13.125 13.375
13.50 1.32011e-05 0 0 0.054878 0 0 13.375 13.625
13.75 2.73682e-06 0 0 0 0 0 13.625 13.875
14.00 3.21978e-07 0 0 0 0 0 13.875 14.125
14.25 0 0 0 0 0 0 14.125 14.375
14.50 0 0 0 0 0 0 14.375 14.625
14.75 0 0 0 0 0 0 14.625 14.875
15.00 0 0 0 0 0 0 14.875 15.125
15.25 0 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
