#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.00252874 8.04946e-08 -8.04946e-08 0.0680567 2.96682e-05 -2.96682e-05 8.625 8.875
9.00 0.00454811 8.04946e-08 -8.04946e-08 0.117376 -2.07871e-06 2.07871e-06 8.875 9.125
9.25 0.0219025 1.10278e-05 -5.07116e-06 0.166914 0.000250891 -0.000115693 9.125 9.375
9.50 0.0898176 0.000499549 -0.000129596 0.136271 0.0030622 -0.000805959 9.375 9.625
9.75 0.24215 0.00359972 -0.000804463 0.126487 0.00728001 -0.00158343 9.625 9.875
10.00 0.304039 0.00697397 -0.00161118 0.144575 0.0105139 -0.0023713 9.875 10.125
10.25 0.210793 0.00673498 -0.00142161 0.187644 0.0170808 -0.00346044 10.125 10.375
10.50 0.130832 0.00710308 -0.00138201 0.235395 0.0335546 -0.0065299 10.375 10.625
10.75 0.0805607 0.00754766 -0.00139674 0.270063 0.0593751 -0.0112887 10.625 10.875
11.00 0.048351 0.00458473 -0.000824104 0.283169 0.0602885 -0.0114174 10.875 11.125
11.25 0.0280314 0.00214832 -0.000372448 0.269792 0.0511366 -0.0093624 11.125 11.375
11.50 0.0162024 0.0010445 -0.000179905 0.254886 0.0446677 -0.00802043 11.375 11.625
11.75 0.00935589 0.000510014 -9.13614e-05 0.2435 0.0387969 -0.00720511 11.625 11.875
12.00 0.00534057 0.000229812 -4.11327e-05 0.230726 0.0315638 -0.00584969 11.875 12.125
12.25 0.00301581 8.9671e-05 -1.50525e-05 0.214141 0.022614 -0.00392945 12.125 12.375
12.50 0.00167904 3.45322e-05 -3.70275e-06 0.201112 0.0160524 -0.0017579 12.375 12.625
12.75 0.000909428 1.13497e-05 -5.63462e-07 0.188263 0.0100057 -0.000502616 12.625 12.875
13.00 0.000472664 3.62226e-06 9.65935e-07 0.157527 0.00606917 0.00206651 12.875 13.125
13.25 0.000238023 5.63462e-07 9.65935e-07 0.144741 0.00201984 0.00348493 13.125 13.375
13.50 0.000113256 2.41484e-07 1.60989e-07 0.120824 0.00187059 0.0012515 13.375 13.625
13.75 5.04701e-05 0 1.60989e-07 0.103668 0 0.00286826 13.625 13.875
14.00 1.89967e-05 0 8.04946e-08 0.0508475 0 0.00403894 13.875 14.125
14.25 5.63462e-06 0 0 0.0285714 0 0 14.125 14.375
14.50 8.85441e-07 0 0 0.0909091 0 0 14.375 14.625
14.75 1.60989e-07 0 0 0 0 0 14.625 14.875
15.00 8.04946e-08 0 0 0 0 0 14.875 15.125
15.25 0 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
