#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.00224435 8.04946e-08 -8.04946e-08 0.0817732 3.29316e-05 -3.29316e-05 8.625 8.875
9.00 0.00394625 2.41484e-07 -8.04946e-08 0.14103 5.25564e-05 -1.75238e-05 8.875 9.125
9.25 0.0186508 1.08668e-05 -5.07116e-06 0.182259 0.00039421 -0.000193238 9.125 9.375
9.50 0.0696029 0.000339848 -8.89465e-05 0.130946 0.00307988 -0.000834361 9.375 9.625
9.75 0.193265 0.00282802 -0.000605561 0.121306 0.007374 -0.00162157 9.625 9.875
10.00 0.278617 0.00641832 -0.0014163 0.143617 0.0100121 -0.00215614 9.875 10.125
10.25 0.199769 0.00596972 -0.00126465 0.187137 0.015182 -0.0031175 10.125 10.375
10.50 0.125143 0.0056087 -0.00108515 0.230742 0.0268424 -0.00501442 10.375 10.625
10.75 0.0774376 0.00595684 -0.00102099 0.261438 0.0488065 -0.00844452 10.625 10.875
11.00 0.047464 0.00429986 -0.000721795 0.283366 0.057409 -0.0101367 10.875 11.125
11.25 0.0278915 0.00217746 -0.000351922 0.277171 0.0512867 -0.00870743 11.125 11.375
11.50 0.016441 0.00110439 -0.00018876 0.265263 0.0456649 -0.00808808 11.375 11.625
11.75 0.00959987 0.000563784 -9.33737e-05 0.254501 0.0409507 -0.00707334 11.625 11.875
12.00 0.00559743 0.000268771 -4.59624e-05 0.247131 0.034206 -0.00606041 11.875 12.125
12.25 0.00324611 0.000120822 -1.83528e-05 0.229747 0.0275449 -0.00430571 12.125 12.375
12.50 0.0018286 4.70893e-05 -6.92253e-06 0.217898 0.019506 -0.00294964 12.375 12.625
12.75 0.0010408 1.83528e-05 -5.63462e-07 0.21106 0.0135186 -0.000349581 12.625 12.875
13.00 0.000578112 4.26621e-06 2.33434e-06 0.194096 0.00576542 0.00329401 12.875 13.125
13.25 0.000302982 1.12692e-06 2.65632e-06 0.178533 0.00304407 0.00726572 13.125 13.375
13.50 0.000153825 1.60989e-07 1.20742e-06 0.150706 0.000887915 0.0067191 13.375 13.625
13.75 7.73553e-05 -8.04946e-08 5.63462e-07 0.121748 -0.000914849 0.00644419 13.625 13.875
14.00 3.26003e-05 0 8.04946e-08 0.0641975 0 0.00231634 13.875 14.125
14.25 1.35231e-05 0 1.60989e-07 0.077381 0 0.0111159 14.125 14.375
14.50 2.81731e-06 0 1.60989e-07 0.0571429 0 0.0571429 14.375 14.625
14.75 8.04946e-07 0 0 0 0 0 14.625 14.875
15.00 1.60989e-07 0 0 0 0 0 14.875 15.125
15.25 0 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
