#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.0073135 0 0 0.0186117 0 0 8.625 8.875
9.00 0.0125316 2.41484e-07 -8.04946e-08 0.0278003 1.23102e-05 -6.24359e-06 8.875 9.125
9.25 0.0515961 8.9349e-06 -4.10522e-06 0.0535376 7.79964e-05 -3.47383e-05 9.125 9.375
9.50 0.176254 0.000642427 -0.00019206 0.0952073 0.00161428 -0.000488989 9.375 9.625
9.75 0.34962 0.00390978 -0.00100361 0.121405 0.00510134 -0.00133092 9.625 9.875
10.00 0.325783 0.00592102 -0.00146009 0.14374 0.00941095 -0.00234705 9.875 10.125
10.25 0.214352 0.00720821 -0.00157158 0.187291 0.021428 -0.00460598 10.125 10.375
10.50 0.1322 0.00970024 -0.0019631 0.24565 0.0481964 -0.0101241 10.375 10.625
10.75 0.0791785 0.00701349 -0.00144963 0.272951 0.0575494 -0.0125955 10.625 10.875
11.00 0.0442333 0.00312681 -0.000613932 0.256674 0.0482142 -0.00991902 10.875 11.125
11.25 0.0243406 0.00133959 -0.000270945 0.233356 0.0395464 -0.00830905 11.125 11.375
11.50 0.0133824 0.000544707 -0.000107219 0.210265 0.0306968 -0.00622331 11.375 11.625
11.75 0.00723284 0.000211459 -4.35476e-05 0.192588 0.0228268 -0.00479899 11.625 11.875
12.00 0.00380409 8.64512e-05 -1.69844e-05 0.17493 0.0182303 -0.00362523 11.875 12.125
12.25 0.00194515 2.46313e-05 -4.91017e-06 0.149348 0.0105962 -0.00214191 12.125 12.375
12.50 0.000962232 5.47363e-06 -6.43957e-07 0.135018 0.00482105 -0.000578478 12.375 12.625
12.75 0.000444089 1.04643e-06 0 0.111111 0.00208961 0 12.625 12.875
13.00 0.000189645 1.60989e-07 1.60989e-07 0.0938031 0.000768617 0.000769921 12.875 13.125
13.25 7.57454e-05 0 0 0.0563231 0 0 13.125 13.375
13.50 2.60802e-05 8.04946e-08 0 0.0524691 0.00291548 0 13.375 13.625
13.75 6.68105e-06 0 0 0.0240964 0 0 13.625 13.875
14.00 1.28791e-06 0 0 0 0 0 13.875 14.125
14.25 8.04946e-08 0 0 0 0 0 14.125 14.375
14.50 0 0 0 0 0 0 14.375 14.625
14.75 0 0 0 0 0 0 14.625 14.875
15.00 0 0 0 0 0 0 14.875 15.125
15.25 0 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
