#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.00272128 8.04946e-08 0 0.0613482 2.77646e-05 0 8.625 8.875
9.00 0.00492345 1.60989e-07 -1.60989e-07 0.104357 2.92882e-05 -2.92882e-05 8.875 9.125
9.25 0.0237317 1.16717e-05 -4.99066e-06 0.150839 0.000258088 -0.000127658 9.125 9.375
9.50 0.0975466 0.000536335 -0.000142153 0.13195 0.00295879 -0.000771448 9.375 9.625
9.75 0.254327 0.00374501 -0.000854692 0.126512 0.00709079 -0.00158791 9.625 9.875
10.00 0.309199 0.00702983 -0.0016313 0.144715 0.010452 -0.00235847 9.875 10.125
10.25 0.212969 0.00688325 -0.00148022 0.187359 0.0175419 -0.00368699 10.125 10.375
10.50 0.131971 0.00746169 -0.00146887 0.236125 0.0354728 -0.00696497 10.375 10.625
10.75 0.0811668 0.00781289 -0.00143562 0.27236 0.0608999 -0.0115666 10.625 10.875
11.00 0.048314 0.00458224 -0.000820964 0.281958 0.0604883 -0.011401 10.875 11.125
11.25 0.0279383 0.00208747 -0.000365606 0.267613 0.0501077 -0.00924137 11.125 11.375
11.50 0.016089 0.00100771 -0.000177169 0.251745 0.0435621 -0.00799644 11.375 11.625
11.75 0.00923772 0.000481519 -8.951e-05 0.240358 0.0372952 -0.00719507 11.625 11.875
12.00 0.00524084 0.000217013 -3.58201e-05 0.224934 0.0306893 -0.00520045 11.875 12.125
12.25 0.00293258 8.54853e-05 -1.47305e-05 0.207482 0.0223677 -0.00396097 12.125 12.375
12.50 0.00162663 2.93805e-05 -3.54176e-06 0.194329 0.014294 -0.00175042 12.375 12.625
12.75 0.000862339 9.33737e-06 -5.63462e-07 0.180808 0.00877516 -0.000534922 12.625 12.875
13.00 0.000447872 2.89781e-06 1.20742e-06 0.153487 0.00490616 0.0027746 12.875 13.125
13.25 0.000222407 3.21978e-07 6.43957e-07 0.132827 0.00125359 0.00251812 13.125 13.375
13.50 0.000101101 8.04946e-08 2.41484e-07 0.110669 0.0007075 0.00212929 13.375 13.625
13.75 4.40305e-05 0 1.60989e-07 0.0914077 0 0.00333428 13.625 13.875
14.00 1.55355e-05 0 0 0.0569948 0 0 13.875 14.125
14.25 4.02473e-06 0 0 0 0 0 14.125 14.375
14.50 7.24451e-07 0 0 0.111111 0 0 14.375 14.625
14.75 1.60989e-07 0 0 0 0 0 14.625 14.875
15.00 0 0 0 0 0 0 14.875 15.125
15.25 0 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
