#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.00229096 0 0 0.0702013 0 0 8.625 8.875
9.00 0.00392516 8.04946e-08 0 0.123208 1.79783e-05 0 8.875 9.125
9.25 0.0176693 6.43957e-06 -2.33434e-06 0.143274 0.000239909 -8.64863e-05 9.125 9.375
9.50 0.0606286 0.000240679 -6.36712e-05 0.0949853 0.00250555 -0.000645168 9.375 9.625
9.75 0.160972 0.00275147 -0.000582781 0.09885 0.0068613 -0.00152098 9.625 9.875
10.00 0.247297 0.00628912 -0.00130015 0.140482 0.00890002 -0.00201464 9.875 10.125
10.25 0.186251 0.00515125 -0.00110471 0.184637 0.0132011 -0.00283003 10.125 10.375
10.50 0.118477 0.00426203 -0.000863546 0.225689 0.0206368 -0.00401311 10.375 10.625
10.75 0.0737669 0.00422178 -0.000722197 0.255876 0.0361616 -0.00604096 10.625 10.875
11.00 0.0456558 0.003554 -0.000565877 0.281931 0.0497174 -0.00812408 10.875 11.125
11.25 0.0273587 0.00201623 -0.000318517 0.2831 0.0481595 -0.00790709 11.125 11.375
11.50 0.0162868 0.0010453 -0.000174915 0.271818 0.0432906 -0.00753686 11.375 11.625
11.75 0.00968076 0.000557828 -8.61292e-05 0.264564 0.039707 -0.00636181 11.625 11.875
12.00 0.00568284 0.000274004 -4.37891e-05 0.262228 0.03372 -0.00558522 11.875 12.125
12.25 0.00333489 0.000132736 -2.08481e-05 0.24615 0.0288458 -0.00465944 12.125 12.375
12.50 0.00194169 5.90025e-05 -7.88847e-06 0.237128 0.0223772 -0.00308678 12.375 12.625
12.75 0.00112757 2.31019e-05 -1.12692e-06 0.226942 0.0154507 -0.00077185 12.625 12.875
13.00 0.000638966 7.64699e-06 3.21978e-06 0.220962 0.00896409 0.00407211 12.875 13.125
13.25 0.000352164 2.25385e-06 2.41484e-06 0.1952 0.00511797 0.00555673 13.125 13.375
13.50 0.000191336 5.63462e-07 2.41484e-06 0.181742 0.0024026 0.0104592 13.375 13.625
13.75 9.90888e-05 8.04946e-08 1.04643e-06 0.169781 0.000673875 0.00886112 13.625 13.875
14.00 4.70088e-05 0 4.02473e-07 0.128425 0 0.00752656 13.875 14.125
14.25 2.2458e-05 8.04946e-08 2.41484e-07 0.0896057 0.00325141 0.00989559 14.125 14.375
14.50 6.92253e-06 0 8.04946e-08 0.0232558 0 0.0114911 14.375 14.625
14.75 2.65632e-06 0 0 0 0 0 14.625 14.875
15.00 2.41484e-07 0 0 0 0 0 14.875 15.125
15.25 8.04946e-08 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
