#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.0151972 8.04946e-08 -8.04946e-08 0.0128179 5.22844e-06 -5.22844e-06 8.625 8.875
9.00 0.0244958 2.41484e-07 -2.41484e-07 0.0108276 6.46524e-06 -6.46524e-06 8.875 9.125
9.25 0.0863936 1.57769e-05 -6.52006e-06 0.0216029 3.51612e-05 -1.57282e-05 9.125 9.375
9.50 0.250618 0.000403197 -0.000138853 0.0643012 0.000579424 -0.00020662 9.375 9.625
9.75 0.385933 0.00191682 -0.000576663 0.101136 0.00249559 -0.000750035 9.625 9.875
10.00 0.296069 0.00298361 -0.000813961 0.13787 0.00636324 -0.00172843 9.875 10.125
10.25 0.180402 0.00543789 -0.00124847 0.18552 0.0219373 -0.00505991 10.125 10.375
10.50 0.106829 0.00576333 -0.00137638 0.240505 0.037667 -0.00930743 10.375 10.625
10.75 0.0584287 0.00254685 -0.000598799 0.226386 0.0318083 -0.00771423 10.625 10.875
11.00 0.0307156 0.00100514 -0.00021806 0.202555 0.0250251 -0.00554074 10.875 11.125
11.25 0.0156722 0.00036939 -8.35534e-05 0.175651 0.018907 -0.00435111 11.125 11.375
11.50 0.00774608 0.000115107 -2.38264e-05 0.14805 0.012403 -0.00259177 11.375 11.625
11.75 0.00369712 3.37272e-05 -8.12995e-06 0.124973 0.00788877 -0.00189824 11.625 11.875
12.00 0.00169264 8.21045e-06 -1.85138e-06 0.109568 0.00425102 -0.000972874 11.875 12.125
12.25 0.000716643 1.04643e-06 -2.41484e-07 0.0901943 0.00121439 -0.000194184 12.125 12.375
12.50 0.000286319 1.60989e-07 0 0.0669103 0.000524357 0 12.375 12.625
12.75 9.16833e-05 0 0 0.0544337 0 0 12.625 12.875
13.00 3.0105e-05 0 0 0.0294118 0 0 12.875 13.125
13.25 6.68105e-06 0 0 0.0361446 0 0 13.125 13.375
13.50 1.12692e-06 0 0 0.142857 0 0 13.375 13.625
13.75 0 0 0 0 0 0 13.625 13.875
14.00 0 0 0 0 0 0 13.875 14.125
14.25 0 0 0 0 0 0 14.125 14.375
14.50 0 0 0 0 0 0 14.375 14.625
14.75 0 0 0 0 0 0 14.625 14.875
15.00 0 0 0 0 0 0 14.875 15.125
15.25 0 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
