#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.00227051 8.04946e-08 -8.04946e-08 0.084908 3.24398e-05 -3.24398e-05 8.625 8.875
9.00 0.00400533 1.60989e-07 -8.04946e-08 0.149722 3.41833e-05 -1.70916e-05 8.875 9.125
9.25 0.0189809 1.05448e-05 -4.5077e-06 0.189297 0.000399262 -0.000171274 9.125 9.375
9.50 0.071682 0.000364882 -9.35347e-05 0.136695 0.00318569 -0.000842243 9.375 9.625
9.75 0.199958 0.00290948 -0.000635907 0.123709 0.00746417 -0.00162141 9.625 9.875
10.00 0.282643 0.00653077 -0.00145534 0.144067 0.0102217 -0.00220026 9.875 10.125
10.25 0.201628 0.00611316 -0.00128502 0.187497 0.0154523 -0.00314808 10.125 10.375
10.50 0.126104 0.00579843 -0.00112725 0.231613 0.0276781 -0.00522421 10.375 10.625
10.75 0.07792 0.0062079 -0.00109022 0.262828 0.0505948 -0.00903997 10.625 10.875
11.00 0.0476714 0.0043814 -0.000747151 0.283305 0.0584523 -0.0104809 10.875 11.125
11.25 0.0279505 0.00218503 -0.000355706 0.276752 0.0514038 -0.00877291 11.125 11.375
11.50 0.0164403 0.00109779 -0.000185057 0.263987 0.0455103 -0.00801826 11.375 11.625
11.75 0.00957741 0.000565957 -9.78009e-05 0.253391 0.0411656 -0.00738063 11.625 11.875
12.00 0.00557675 0.000266035 -4.68479e-05 0.244021 0.0341895 -0.00624049 11.875 12.125
12.25 0.00321978 0.000116154 -1.86747e-05 0.22795 0.0267372 -0.00440812 12.125 12.375
12.50 0.00181322 4.37086e-05 -5.63462e-06 0.217438 0.0183333 -0.00238004 12.375 12.625
12.75 0.00102397 1.66624e-05 -8.04946e-08 0.208631 0.0125165 0 12.625 12.875
13.00 0.000563462 4.74918e-06 2.09286e-06 0.188571 0.00664036 0.00314191 12.875 13.125
13.25 0.000293805 6.43957e-07 2.41484e-06 0.173425 0.0018077 0.00685008 13.125 13.375
13.50 0.000149317 1.60989e-07 1.04643e-06 0.148787 0.000916764 0.00600748 13.375 13.625
13.75 7.30891e-05 0 4.82968e-07 0.124449 0 0.00582407 13.625 13.875
14.00 3.05075e-05 0 1.60989e-07 0.0659631 0 0.0049551 13.875 14.125
14.25 1.22352e-05 0 8.04946e-08 0.0723684 0 0.00614326 14.125 14.375
14.50 2.57583e-06 0 8.04946e-08 0.0625 0 0.0302419 14.375 14.625
14.75 6.43957e-07 0 0 0 0 0 14.625 14.875
15.00 1.60989e-07 0 0 0 0 0 14.875 15.125
15.25 0 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
