#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.0023052 8.04946e-08 -8.04946e-08 0.0893219 3.17991e-05 -3.17991e-05 8.625 8.875
9.00 0.00408663 1.60989e-07 -8.04946e-08 0.146132 3.36319e-05 -1.68234e-05 8.875 9.125
9.25 0.0195083 1.07863e-05 -5.79561e-06 0.190192 0.000374064 -0.000203386 9.125 9.375
9.50 0.0753922 0.000408349 -0.00010416 0.140567 0.00324021 -0.000842974 9.375 9.625
9.75 0.211118 0.00307868 -0.000663758 0.125589 0.00758637 -0.00159533 9.625 9.875
10.00 0.288821 0.00670278 -0.00148046 0.144367 0.0103682 -0.00224294 9.875 10.125
10.25 0.204407 0.00633855 -0.00132695 0.18782 0.0160607 -0.00327154 10.125 10.375
10.50 0.127526 0.0061394 -0.00120734 0.232819 0.0292141 -0.00564873 10.375 10.625
10.75 0.0786873 0.00661086 -0.00117434 0.26463 0.0534606 -0.00967032 10.625 10.875
11.00 0.0479179 0.00451229 -0.000778866 0.28322 0.0597429 -0.0108742 10.875 11.125
11.25 0.028033 0.00218398 -0.000356833 0.275519 0.0512842 -0.00882816 11.125 11.375
11.50 0.0164087 0.00109505 -0.000189082 0.261488 0.0456868 -0.00823367 11.375 11.625
11.75 0.00953595 0.000553078 -9.18443e-05 0.250162 0.0406591 -0.00703603 11.625 11.875
12.00 0.00553022 0.000252592 -4.4433e-05 0.241984 0.0329847 -0.00598405 11.875 12.125
12.25 0.00317736 0.000107621 -1.80308e-05 0.225952 0.0252365 -0.00434257 12.125 12.375
12.50 0.00177925 4.25011e-05 -5.07116e-06 0.212993 0.0182723 -0.00223671 12.375 12.625
12.75 0.000998938 1.47305e-05 -1.60989e-07 0.201853 0.0115192 -4.80413e-05 12.625 12.875
13.00 0.000539636 4.58819e-06 2.09286e-06 0.181683 0.00675109 0.00333576 12.875 13.125
13.25 0.00028149 8.04946e-07 1.60989e-06 0.16557 0.00237933 0.00479971 13.125 13.375
13.50 0.000139417 1.60989e-07 1.12692e-06 0.135104 0.000997573 0.00704804 13.375 13.625
13.75 6.57641e-05 0 3.21978e-07 0.122399 0 0.00431783 13.625 13.875
14.00 2.75292e-05 0 2.41484e-07 0.0643275 0 0.00828029 13.875 14.125
14.25 1.01423e-05 0 0 0.0714286 0 0 14.125 14.375
14.50 2.41484e-06 0 8.04946e-08 0.0666667 0 0.0321839 14.375 14.625
14.75 2.41484e-07 0 0 0 0 0 14.625 14.875
15.00 1.60989e-07 0 0 0 0 0 14.875 15.125
15.25 0 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
