#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.00321544 1.60989e-07 -8.04946e-08 0.0474641 2.38456e-05 -2.26572e-05 8.625 8.875
9.00 0.0058163 1.60989e-07 -1.60989e-07 0.082082 2.54065e-05 -2.54065e-05 8.875 9.125
9.25 0.0275451 1.24767e-05 -5.23215e-06 0.126801 0.000219703 -0.000101179 9.125 9.375
9.50 0.110376 0.000578595 -0.00016115 0.12465 0.00266029 -0.000740767 9.375 9.625
9.75 0.271837 0.00395236 -0.000927298 0.12712 0.0068507 -0.00158136 9.625 9.875
10.00 0.315762 0.0070502 -0.00165859 0.14444 0.0103304 -0.00241251 9.875 10.125
10.25 0.215752 0.00704835 -0.00155821 0.187386 0.0181777 -0.00388809 10.125 10.375
10.50 0.13331 0.00805936 -0.00154373 0.23814 0.0382259 -0.00728278 10.375 10.625
10.75 0.0818578 0.00814581 -0.00148915 0.274339 0.0628125 -0.0120777 10.625 10.875
11.00 0.0482028 0.00446874 -0.00082354 0.279166 0.0595444 -0.0115174 10.875 11.125
11.25 0.0276163 0.00201478 -0.000358764 0.262601 0.0493131 -0.00925243 11.125 11.375
11.50 0.0158221 0.000953297 -0.000169119 0.245313 0.0424452 -0.00782533 11.375 11.625
11.75 0.00899559 0.000435395 -8.01726e-05 0.234381 0.0351155 -0.00667456 11.625 11.875
12.00 0.00507929 0.000196085 -3.52566e-05 0.217334 0.0289542 -0.00531654 11.875 12.125
12.25 0.00279815 7.56649e-05 -1.20742e-05 0.198032 0.021031 -0.00341703 12.125 12.375
12.50 0.00152569 2.59998e-05 -3.21978e-06 0.18413 0.0136705 -0.00171816 12.375 12.625
12.75 0.000794884 6.92253e-06 -8.04946e-08 0.170835 0.00705834 -8.39531e-05 12.625 12.875
13.00 0.000404002 1.60989e-06 1.28791e-06 0.143256 0.00286309 0.00291176 12.875 13.125
13.25 0.00019198 8.04946e-08 7.24451e-07 0.112788 0.000371844 0.00336065 13.125 13.375
13.50 8.50828e-05 0 8.04946e-08 0.0879849 0 0.000863649 13.375 13.625
13.75 3.41297e-05 0 8.04946e-08 0.0801887 0 0.00217449 13.625 13.875
14.00 1.22352e-05 0 0 0.0526316 0 0 13.875 14.125
14.25 2.25385e-06 0 0 0 0 0 14.125 14.375
14.50 1.60989e-07 0 0 0.5 0 0 14.375 14.625
14.75 1.60989e-07 0 0 0 0 0 14.625 14.875
15.00 0 0 0 0 0 0 14.875 15.125
15.25 0 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
