#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.00274301 0 0 0.0684039 0 0 8.625 8.875
9.00 0.00444982 8.04946e-08 -8.04946e-08 0.119661 1.59219e-05 -1.59219e-05 8.875 9.125
9.25 0.0190213 7.80798e-06 -2.57583e-06 0.138859 0.000260279 -9.23872e-05 9.125 9.375
9.50 0.0606799 0.000244382 -6.14979e-05 0.0904823 0.00224569 -0.00054498 9.375 9.625
9.75 0.156121 0.0029391 -0.000597109 0.0928726 0.00660768 -0.00139403 9.625 9.875
10.00 0.239374 0.0063668 -0.00127737 0.138656 0.00855014 -0.00184913 9.875 10.125
10.25 0.182658 0.00497014 -0.00109754 0.183147 0.0126934 -0.00286785 10.125 10.375
10.50 0.116702 0.00402054 -0.000845193 0.224125 0.0195951 -0.00390373 10.375 10.625
10.75 0.0727746 0.00383042 -0.000668588 0.254355 0.0330839 -0.00561634 10.625 10.875
11.00 0.045091 0.00333449 -0.000524905 0.281261 0.0472489 -0.00758415 10.875 11.125
11.25 0.0271207 0.00195779 -0.0003124 0.282611 0.047204 -0.00778794 11.125 11.375
11.50 0.0161797 0.00102091 -0.000166704 0.273985 0.0423519 -0.00725138 11.375 11.625
11.75 0.00964832 0.000540038 -8.00921e-05 0.265912 0.03855 -0.00592777 11.625 11.875
12.00 0.00568163 0.000274728 -4.21792e-05 0.263813 0.0340096 -0.00532657 11.875 12.125
12.25 0.00334125 0.00013338 -1.73868e-05 0.248019 0.0287502 -0.00384489 12.125 12.375
12.50 0.0019536 6.18198e-05 -6.43957e-06 0.238154 0.0232086 -0.00250299 12.375 12.625
12.75 0.00115035 2.25385e-05 -1.60989e-07 0.231194 0.0147736 -0.000177547 12.625 12.875
13.00 0.000644601 7.80798e-06 2.81731e-06 0.220654 0.00917542 0.00367202 12.875 13.125
13.25 0.000365284 2.41484e-06 2.57583e-06 0.198105 0.00526638 0.00569476 13.125 13.375
13.50 0.000194877 5.63462e-07 1.93187e-06 0.187526 0.00234239 0.0081349 13.375 13.625
13.75 0.000103194 3.21978e-07 1.5294e-06 0.169267 0.00258392 0.0124972 13.625 13.875
14.00 5.03896e-05 1.60989e-07 4.82968e-07 0.13738 0.00274719 0.00834794 13.875 14.125
14.25 2.46313e-05 0 4.02473e-07 0.101307 0 0.0149285 14.125 14.375
14.50 8.69342e-06 0 8.04946e-08 0.0277778 0 0.00908619 14.375 14.625
14.75 3.38077e-06 0 0 0 0 0 14.625 14.875
15.00 4.02473e-07 0 0 0 0 0 14.875 15.125
15.25 8.04946e-08 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
