#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.0178586 4.02473e-07 0 0.0123771 8.73581e-06 0 8.625 8.875
9.00 0.0286317 4.02473e-07 -1.60989e-07 0.010135 2.72598e-06 -2.66917e-06 8.875 9.125
9.25 0.0977965 2.69657e-05 -1.03838e-05 0.016739 3.56641e-05 -1.77808e-05 9.125 9.375
9.50 0.270969 0.000324876 -0.000110278 0.0515489 0.000319757 -0.000122748 9.375 9.625
9.75 0.359754 0.00113578 -0.00035635 0.0901668 0.00151553 -0.000504874 9.625 9.875
10.00 0.267794 0.00184993 -0.000513636 0.125424 0.00472067 -0.00131425 9.875 10.125
10.25 0.155825 0.00369317 -0.000926976 0.178558 0.018032 -0.00456141 10.125 10.375
10.50 0.086583 0.00299802 -0.000778705 0.220503 0.0254729 -0.00675462 10.375 10.625
10.75 0.0448386 0.00115228 -0.00029131 0.193925 0.0199595 -0.0051425 10.625 10.875
11.00 0.0225975 0.000421148 -9.84449e-05 0.171355 0.0150664 -0.00355528 10.875 11.125
11.25 0.0108759 0.000134748 -3.17954e-05 0.147388 0.0103612 -0.00245582 11.125 11.375
11.50 0.0050099 3.73495e-05 -8.69342e-06 0.120037 0.00649574 -0.00152431 11.375 11.625
11.75 0.00220048 9.49836e-06 -2.41484e-06 0.0993891 0.00387077 -0.000987262 11.625 11.875
12.00 0.000908301 2.65632e-06 -4.02473e-07 0.0840128 0.00267099 -0.000405699 11.875 12.125
12.25 0.000341136 3.21978e-07 0 0.0625295 0.000883989 0 12.125 12.375
12.50 0.000108748 0 0 0.0547742 0 0 12.375 12.625
12.75 3.09904e-05 0 0 0.025974 0 0 12.625 12.875
13.00 7.4055e-06 0 0 0.0108696 0 0 12.875 13.125
13.25 1.36841e-06 0 0 0.0588235 0 0 13.125 13.375
13.50 0 0 0 0 0 0 13.375 13.625
13.75 0 0 0 0 0 0 13.625 13.875
14.00 0 0 0 0 0 0 13.875 14.125
14.25 0 0 0 0 0 0 14.125 14.375
14.50 0 0 0 0 0 0 14.375 14.625
14.75 0 0 0 0 0 0 14.625 14.875
15.00 0 0 0 0 0 0 14.875 15.125
15.25 0 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
