#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.00220917 0 0 0.0695573 0 0 8.625 8.875
9.00 0.0038086 0 0 0.123027 0 0 8.875 9.125
9.25 0.0174586 5.9566e-06 -1.85138e-06 0.145778 0.000204444 -6.29127e-05 9.125 9.375
9.50 0.0610011 0.000247762 -6.41542e-05 0.0979166 0.00262111 -0.000659622 9.375 9.625
9.75 0.16359 0.00268449 -0.000570707 0.102396 0.00685955 -0.00148469 9.625 9.875
10.00 0.25122 0.00630192 -0.00130546 0.141337 0.00902069 -0.00202015 9.875 10.125
10.25 0.187946 0.00522072 -0.00111549 0.185374 0.0134037 -0.00286739 10.125 10.375
10.50 0.119269 0.00440821 -0.000881335 0.226328 0.0213153 -0.00408436 10.375 10.625
10.75 0.0742168 0.00441368 -0.000742241 0.256388 0.0376578 -0.00615194 10.625 10.875
11.00 0.0458975 0.00366097 -0.000587852 0.282411 0.0509582 -0.00841832 10.875 11.125
11.25 0.0274659 0.00204432 -0.000331155 0.282972 0.0486384 -0.00820336 11.125 11.375
11.50 0.0163196 0.00105182 -0.000176847 0.271384 0.0437554 -0.0075621 11.375 11.625
11.75 0.00969074 0.000557586 -8.54853e-05 0.263959 0.0397163 -0.00633729 11.625 11.875
12.00 0.00567833 0.000273601 -4.4916e-05 0.26133 0.0337256 -0.00572675 11.875 12.125
12.25 0.00333095 0.000132011 -1.97212e-05 0.245209 0.0287501 -0.00449055 12.125 12.375
12.50 0.00193718 5.71512e-05 -7.64699e-06 0.235103 0.0218284 -0.00296617 12.375 12.625
12.75 0.00111992 2.07676e-05 -7.24451e-07 0.225688 0.0139561 -0.000428736 12.625 12.875
13.00 0.000633251 6.76155e-06 3.30028e-06 0.219016 0.00809653 0.00409155 12.875 13.125
13.25 0.000348059 1.93187e-06 2.49533e-06 0.199352 0.00437254 0.00578153 13.125 13.375
13.50 0.000189404 3.21978e-07 2.41484e-06 0.175946 0.00139849 0.0106421 13.375 13.625
13.75 9.57886e-05 1.60989e-07 6.43957e-07 0.165546 0.00140008 0.00564775 13.625 13.875
14.00 4.56404e-05 0 1.60989e-07 0.118166 0 0.00312153 13.875 14.125
14.25 2.14921e-05 0 2.41484e-07 0.082397 0 0.0104273 14.125 14.375
14.50 6.03709e-06 0 8.04946e-08 0.0266667 0 0.0131532 14.375 14.625
14.75 2.57583e-06 0 0 0 0 0 14.625 14.875
15.00 2.41484e-07 0 0 0 0 0 14.875 15.125
15.25 8.04946e-08 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
