#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.0131316 0 0 0.0123455 0 0 8.625 8.875
9.00 0.0214061 8.04946e-08 -8.04946e-08 0.0129206 -4.93601e-08 4.93601e-08 8.875 9.125
9.25 0.0782116 1.07058e-05 -4.99066e-06 0.0265407 4.1591e-05 -2.29776e-05 9.125 9.375
9.50 0.233467 0.000457853 -0.00015302 0.0722135 0.000801504 -0.000273824 9.375 9.625
9.75 0.38675 0.00253936 -0.000732662 0.107647 0.00326724 -0.000979111 9.625 9.875
10.00 0.307817 0.00387694 -0.00103564 0.140926 0.00755855 -0.00204013 9.875 10.125
10.25 0.192532 0.00618029 -0.0014134 0.187041 0.0227146 -0.00521691 10.125 10.375
10.50 0.116704 0.00746676 -0.00169135 0.246557 0.0435434 -0.010263 10.375 10.625
10.75 0.0659265 0.00373761 -0.000843986 0.243713 0.0398113 -0.00936185 10.625 10.875
11.00 0.0352731 0.00152264 -0.00032705 0.21956 0.0319124 -0.00704762 10.875 11.125
11.25 0.0185074 0.0005794 -0.00012702 0.194702 0.0242586 -0.00542448 11.125 11.375
11.50 0.00948589 0.000200512 -3.96033e-05 0.165616 0.0171807 -0.00344369 11.375 11.625
11.75 0.00472978 6.52006e-05 -1.465e-05 0.142395 0.0115607 -0.0026142 11.625 11.875
12.00 0.00228049 1.84333e-05 -4.34671e-06 0.124175 0.00695252 -0.00163095 11.875 12.125
12.25 0.00102051 4.5077e-06 -7.24451e-07 0.106957 0.00392731 -0.000633508 12.125 12.375
12.50 0.00043612 1.04643e-06 -1.60989e-07 0.0788114 0.00202089 -0.000155419 12.375 12.625
12.75 0.000165336 8.04946e-08 0 0.0628043 0.000456057 0 12.625 12.875
13.00 5.61852e-05 0 0 0.0401146 0 0 12.875 13.125
13.25 1.61794e-05 0 0 0.0447761 0 0 13.125 13.375
13.50 3.46127e-06 0 0 0.0697674 0 0 13.375 13.625
13.75 2.41484e-07 0 0 0 0 0 13.625 13.875
14.00 0 0 0 0 0 0 13.875 14.125
14.25 0 0 0 0 0 0 14.125 14.375
14.50 0 0 0 0 0 0 14.375 14.625
14.75 0 0 0 0 0 0 14.625 14.875
15.00 0 0 0 0 0 0 14.875 15.125
15.25 0 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
