#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.00374002 8.04946e-08 0 0.0437337 2.05822e-05 0 8.625 8.875
9.00 0.00544312 2.41484e-07 -8.04946e-08 0.0838349 4.06429e-05 -1.35526e-05 8.875 9.125
9.25 0.0214274 8.77391e-06 -3.86374e-06 0.118063 0.00019709 -7.87973e-05 9.125 9.375
9.50 0.0621076 0.000282536 -7.17207e-05 0.0842536 0.00200084 -0.000506297 9.375 9.625
9.75 0.152219 0.00331614 -0.000652972 0.0874848 0.00664725 -0.00138647 9.625 9.875
10.00 0.232753 0.00645889 -0.00130208 0.136739 0.0082736 -0.00181752 9.875 10.125
10.25 0.179463 0.00484336 -0.00108788 0.181417 0.0120701 -0.00277643 10.125 10.375
10.50 0.115063 0.00380683 -0.000826518 0.222768 0.0184126 -0.00373866 10.375 10.625
10.75 0.0718867 0.00347334 -0.000628663 0.252601 0.0305599 -0.00528175 10.625 10.875
11.00 0.0445017 0.00312641 -0.000500837 0.279324 0.0449998 -0.00734258 10.875 11.125
11.25 0.0268885 0.0018971 -0.000306684 0.282331 0.046221 -0.00773808 11.125 11.375
11.50 0.0160863 0.000987991 -0.000154389 0.274781 0.0412194 -0.00672564 11.375 11.625
11.75 0.00960896 0.000526113 -8.00116e-05 0.267311 0.0376289 -0.00602564 11.625 11.875
12.00 0.00566336 0.000277626 -4.63649e-05 0.264736 0.0341069 -0.00585783 11.875 12.125
12.25 0.00333811 0.000134587 -1.70649e-05 0.250856 0.0289641 -0.00383422 12.125 12.375
12.50 0.00196777 5.98075e-05 -6.11759e-06 0.240203 0.0222341 -0.00235482 12.375 12.625
12.75 0.00115566 2.40679e-05 -4.02473e-07 0.233336 0.0156409 -0.00026691 12.625 12.875
13.00 0.000656433 8.61292e-06 2.9783e-06 0.223421 0.00981529 0.00366266 12.875 13.125
13.25 0.000370597 2.49533e-06 2.81731e-06 0.207428 0.00530091 0.00607134 13.125 13.375
13.50 0.000200995 8.04946e-07 2.17335e-06 0.19183 0.00322364 0.00883426 13.375 13.625
13.75 0.000107863 2.41484e-07 1.36841e-06 0.170149 0.00185372 0.0106632 13.625 13.875
14.00 5.23215e-05 0 8.04946e-07 0.141538 0 0.0134135 13.875 14.125
14.25 2.63217e-05 0 3.21978e-07 0.125382 0 0.0108312 14.125 14.375
14.50 1.05448e-05 0 8.04946e-08 0.0305344 0 0.00745743 14.375 14.625
14.75 3.70275e-06 0 0 0 0 0 14.625 14.875
15.00 4.82968e-07 0 0 0.166667 0 0 14.875 15.125
15.25 1.60989e-07 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
