#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.00266743 8.04946e-08 0 0.0628584 2.8275e-05 0 8.625 8.875
9.00 0.00484441 1.60989e-07 -1.60989e-07 0.106193 2.97055e-05 -2.97055e-05 8.875 9.125
9.25 0.0233082 1.15912e-05 -4.91017e-06 0.154571 0.000257999 -0.000112459 9.125 9.375
9.50 0.0959449 0.000530862 -0.000139256 0.132942 0.00295426 -0.000755385 9.375 9.625
9.75 0.251847 0.00371708 -0.000833682 0.126518 0.00709678 -0.00159086 9.625 9.875
10.00 0.308136 0.00704255 -0.00164571 0.144635 0.0104974 -0.00241314 9.875 10.125
10.25 0.212594 0.00684711 -0.00147989 0.187522 0.0174168 -0.00365539 10.125 10.375
10.50 0.131734 0.00739093 -0.00146202 0.236014 0.0351157 -0.00692987 10.375 10.625
10.75 0.0810612 0.00775477 -0.00142266 0.271876 0.0605891 -0.011445 10.625 10.875
11.00 0.0483146 0.00458867 -0.000824265 0.282387 0.0605166 -0.0114231 10.875 11.125
11.25 0.0279599 0.00210228 -0.000368987 0.267954 0.0503734 -0.00931051 11.125 11.375
11.50 0.0161203 0.00101415 -0.000176847 0.251935 0.043736 -0.00794467 11.375 11.625
11.75 0.0092634 0.000490454 -9.02344e-05 0.241195 0.0378414 -0.00724272 11.625 11.875
12.00 0.00526386 0.000219589 -3.67055e-05 0.226168 0.0308419 -0.0053131 11.875 12.125
12.25 0.00295262 8.83026e-05 -1.5294e-05 0.208691 0.0229251 -0.00409904 12.125 12.375
12.50 0.00163332 3.09099e-05 -4.18572e-06 0.195653 0.0149393 -0.00205605 12.375 12.625
12.75 0.000875459 9.09589e-06 -3.21978e-07 0.18288 0.00840247 -0.000300422 12.625 12.875
13.00 0.000451414 3.30028e-06 8.85441e-07 0.154244 0.00578439 0.00201952 12.875 13.125
13.25 0.000226029 4.02473e-07 6.43957e-07 0.133547 0.00154009 0.00247557 13.125 13.375
13.50 0.000102792 8.04946e-08 2.41484e-07 0.108066 0.000697918 0.00210031 13.375 13.625
13.75 4.63649e-05 0 1.60989e-07 0.0954861 0 0.00315162 13.625 13.875
14.00 1.60184e-05 0 0 0.0603015 0 0 13.875 14.125
14.25 4.26621e-06 0 0 0.0188679 0 0 14.125 14.375
14.50 8.04946e-07 0 0 0.1 0 0 14.375 14.625
14.75 1.60989e-07 0 0 0 0 0 14.625 14.875
15.00 0 0 0 0 0 0 14.875 15.125
15.25 0 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
