#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.0213477 3.21978e-07 0 0.0128617 3.67407e-06 0 8.625 8.875
9.00 0.0340509 6.43957e-07 -2.41484e-07 0.00973711 2.20258e-06 9.22009e-08 8.875 9.125
9.25 0.107694 3.38077e-05 -1.25572e-05 0.0141662 2.76417e-05 -1.32211e-05 9.125 9.375
9.50 0.264418 0.000269013 -9.07979e-05 0.0427074 0.000218436 -8.42437e-05 9.375 9.625
9.75 0.317701 0.000749324 -0.000235608 0.079244 0.00099802 -0.000333451 9.625 9.875
10.00 0.223367 0.00126022 -0.000348059 0.113929 0.00388389 -0.00108316 9.875 10.125
10.25 0.126675 0.00223228 -0.000595097 0.167969 0.0137295 -0.0037121 10.125 10.375
10.50 0.0663803 0.00139618 -0.000379049 0.192892 0.0163341 -0.00450909 10.375 10.625
10.75 0.0329366 0.000490373 -0.00013177 0.163132 0.0121925 -0.00330794 10.625 10.875
11.00 0.0157428 0.000163485 -3.96838e-05 0.143458 0.00877821 -0.00214352 10.875 11.125
11.25 0.00714051 5.07116e-05 -1.17522e-05 0.120846 0.00618849 -0.00143332 11.125 11.375
11.50 0.00304165 1.12692e-05 -2.65632e-06 0.099611 0.00327087 -0.000759199 11.375 11.625
11.75 0.00121676 1.5294e-06 -4.82968e-07 0.0776661 0.00115786 -0.000365958 11.625 11.875
12.00 0.000451253 4.02473e-07 0 0.0701035 0.000828639 0 11.875 12.125
12.25 0.000140946 0 0 0.0434038 0 0 12.125 12.375
12.50 3.83154e-05 0 0 0.0567227 0 0 12.375 12.625
12.75 8.61292e-06 0 0 0.0186916 0 0 12.625 12.875
13.00 1.69039e-06 0 0 0 0 0 12.875 13.125
13.25 8.04946e-08 0 0 0 0 0 13.125 13.375
13.50 0 0 0 0 0 0 13.375 13.625
13.75 0 0 0 0 0 0 13.625 13.875
14.00 0 0 0 0 0 0 13.875 14.125
14.25 0 0 0 0 0 0 14.125 14.375
14.50 0 0 0 0 0 0 14.375 14.625
14.75 0 0 0 0 0 0 14.625 14.875
15.00 0 0 0 0 0 0 14.875 15.125
15.25 0 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
