#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.0022883 8.04946e-08 0 0.0886802 3.20524e-05 0 8.625 8.875
9.00 0.00403479 2.41484e-07 -8.04946e-08 0.149486 5.09024e-05 -1.69575e-05 8.875 9.125
9.25 0.0193793 1.15107e-05 -5.23215e-06 0.191009 0.000397205 -0.000189289 9.125 9.375
9.50 0.0740506 0.00039217 -0.000101826 0.140061 0.00322944 -0.000861168 9.375 9.625
9.75 0.207236 0.00300261 -0.000656272 0.125179 0.00750063 -0.00161597 9.625 9.875
10.00 0.286754 0.00665312 -0.00146959 0.14438 0.0103278 -0.00224218 9.875 10.125
10.25 0.203484 0.00626353 -0.0013156 0.187743 0.0158413 -0.00323534 10.125 10.375
10.50 0.127023 0.00602776 -0.00118263 0.232318 0.0286875 -0.00552183 10.375 10.625
10.75 0.0784487 0.00645526 -0.00114834 0.264212 0.0524872 -0.00944304 10.625 10.875
11.00 0.0478429 0.00446914 -0.000762364 0.28293 0.0593368 -0.0106642 10.875 11.125
11.25 0.028003 0.00218535 -0.000357798 0.276061 0.051345 -0.00886354 11.125 11.375
11.50 0.0164247 0.00109304 -0.000185701 0.262087 0.0455098 -0.00805104 11.375 11.625
11.75 0.00955414 0.00055831 -9.28908e-05 0.251279 0.040947 -0.00706753 11.625 11.875
12.00 0.00554801 0.00026048 -4.4916e-05 0.242383 0.0337535 -0.00606993 11.875 12.125
12.25 0.00319089 0.000110278 -1.81113e-05 0.22734 0.0256893 -0.00434154 12.125 12.375
12.50 0.00179044 4.12132e-05 -4.99066e-06 0.214854 0.0175783 -0.00218244 12.375 12.625
12.75 0.00100844 1.55355e-05 -8.04946e-08 0.205859 0.0119699 0 12.625 12.875
13.00 0.000548732 4.02473e-06 2.25385e-06 0.185566 0.00578444 0.00350629 12.875 13.125
13.25 0.000284629 7.24451e-07 1.93187e-06 0.165158 0.00211948 0.00570507 13.125 13.375
13.50 0.000143924 2.41484e-07 1.20742e-06 0.143177 0.00143522 0.00724892 13.375 13.625
13.75 6.86619e-05 0 5.63462e-07 0.123095 0 0.00725572 13.625 13.875
14.00 2.84951e-05 0 1.60989e-07 0.0649718 0 0.00531266 13.875 14.125
14.25 1.03838e-05 0 0 0.0775194 0 0 14.125 14.375
14.50 2.73682e-06 0 8.04946e-08 0.0588235 0 0.0285205 14.375 14.625
14.75 3.21978e-07 0 0 0 0 0 14.625 14.875
15.00 1.60989e-07 0 0 0 0 0 14.875 15.125
15.25 0 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
