#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.0174668 3.21978e-07 0 0.0127331 8.98167e-06 0 8.625 8.875
9.00 0.0279579 5.63462e-07 -2.41484e-07 0.0105117 2.75765e-06 -2.66638e-06 8.875 9.125
9.25 0.0957965 2.52753e-05 -1.01423e-05 0.0174565 3.81488e-05 -1.66055e-05 9.125 9.375
9.50 0.269048 0.000330028 -0.00010899 0.0532535 0.000336271 -0.000128001 9.375 9.625
9.75 0.365973 0.00121241 -0.000382993 0.0916343 0.00160553 -0.000528902 9.625 9.875
10.00 0.272856 0.00197099 -0.000536335 0.128297 0.00490755 -0.00133939 9.875 10.125
10.25 0.160275 0.00396468 -0.000989762 0.180245 0.0186996 -0.00469932 10.125 10.375
10.50 0.0900361 0.00337135 -0.00087071 0.224699 0.0273168 -0.00721337 10.375 10.625
10.75 0.0469719 0.00132776 -0.00034009 0.199038 0.0217251 -0.00569455 10.625 10.875
11.00 0.0238897 0.000498905 -0.000116395 0.176535 0.0167429 -0.00394905 10.875 11.125
11.25 0.0116033 0.000162921 -3.96033e-05 0.151093 0.0117202 -0.00286682 11.125 11.375
11.50 0.00540191 4.63649e-05 -1.04643e-05 0.123843 0.00744133 -0.00169396 11.375 11.625
11.75 0.00242393 1.19937e-05 -3.21978e-06 0.101551 0.00439062 -0.00119185 11.625 11.875
12.00 0.0010098 2.41484e-06 -5.63462e-07 0.0888003 0.00217383 -0.000508159 11.875 12.125
12.25 0.000388306 1.60989e-07 0 0.0673715 0.000386506 0 12.125 12.375
12.50 0.000129355 0 0 0.0566273 0 0 12.375 12.625
12.75 3.7269e-05 0 0 0.0302376 0 0 12.625 12.875
13.00 9.41787e-06 0 0 0.017094 0 0 12.875 13.125
13.25 1.77088e-06 0 0 0.0454545 0 0 13.125 13.375
13.50 8.04946e-08 0 0 0 0 0 13.375 13.625
13.75 0 0 0 0 0 0 13.625 13.875
14.00 0 0 0 0 0 0 13.875 14.125
14.25 0 0 0 0 0 0 14.125 14.375
14.50 0 0 0 0 0 0 14.375 14.625
14.75 0 0 0 0 0 0 14.625 14.875
15.00 0 0 0 0 0 0 14.875 15.125
15.25 0 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
