#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.0022949 0 0 0.0876885 0 0 8.625 8.875
9.00 0.00401338 1.60989e-07 0 0.151046 3.40492e-05 0 8.875 9.125
9.25 0.019288 1.13497e-05 -4.66869e-06 0.190424 0.000408575 -0.000170887 9.125 9.375
9.50 0.0734227 0.000388789 -0.000100135 0.139512 0.00326917 -0.000856638 9.375 9.625
9.75 0.205356 0.00298071 -0.000646935 0.124888 0.00749662 -0.00161958 9.625 9.875
10.00 0.285732 0.00662004 -0.00146565 0.144475 0.0102587 -0.00219619 9.875 10.125
10.25 0.203027 0.00622795 -0.00130965 0.187662 0.0157863 -0.00323801 10.125 10.375
10.50 0.126779 0.00596425 -0.00115832 0.232169 0.0284699 -0.0054034 10.375 10.625
10.75 0.078327 0.0063866 -0.00112378 0.263917 0.0520156 -0.00925344 10.625 10.875
11.00 0.0478091 0.00443928 -0.000760996 0.283166 0.0589769 -0.0106297 10.875 11.125
11.25 0.0279961 0.00218124 -0.000357879 0.27656 0.0512505 -0.00885737 11.125 11.375
11.50 0.0164293 0.00109255 -0.000187311 0.262636 0.04544 -0.00811821 11.375 11.625
11.75 0.00955962 0.000557425 -9.16833e-05 0.252061 0.0407403 -0.0069553 11.625 11.875
12.00 0.00556121 0.000260722 -4.4755e-05 0.242647 0.0337519 -0.00601758 11.875 12.125
12.25 0.00319708 0.000113256 -2.00432e-05 0.227605 0.0262312 -0.00473706 12.125 12.375
12.50 0.00179761 4.27426e-05 -5.55413e-06 0.214983 0.0181783 -0.00241803 12.375 12.625
12.75 0.00101005 1.61794e-05 -1.60989e-07 0.206646 0.0124295 -4.67598e-05 12.625 12.875
13.00 0.000552434 4.74918e-06 1.85138e-06 0.186362 0.00679061 0.00288212 12.875 13.125
13.25 0.000285917 6.43957e-07 2.25385e-06 0.168919 0.00186759 0.00660338 13.125 13.375
13.50 0.000146017 1.60989e-07 1.12692e-06 0.145535 0.000941053 0.00664583 13.375 13.625
13.75 6.98693e-05 8.04946e-08 4.82968e-07 0.123272 0.00100889 0.00610252 13.625 13.875
14.00 2.88171e-05 0 1.60989e-07 0.0670391 0 0.00524136 13.875 14.125
14.25 1.09473e-05 0 0 0.0735294 0 0 14.125 14.375
14.50 2.81731e-06 0 8.04946e-08 0.0571429 0 0.0277311 14.375 14.625
14.75 4.02473e-07 0 0 0 0 0 14.625 14.875
15.00 1.60989e-07 0 0 0 0 0 14.875 15.125
15.25 0 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
