#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.00208948 0 0 0.0693043 0 0 8.625 8.875
9.00 0.00373761 2.41484e-07 0 0.120001 5.68554e-05 0 8.875 9.125
9.25 0.0175114 9.65935e-06 -3.21978e-06 0.151318 0.000372097 -0.000128448 9.125 9.375
9.50 0.063295 0.000286963 -7.36526e-05 0.107915 0.00293579 -0.000772096 9.375 9.625
9.75 0.172771 0.00258677 -0.000542695 0.111726 0.00695627 -0.00155472 9.625 9.875
10.00 0.262829 0.00620428 -0.00131102 0.14339 0.00944349 -0.00201337 9.875 10.125
10.25 0.192781 0.00551589 -0.00117216 0.18683 0.0141331 -0.00297774 10.125 10.375
10.50 0.121598 0.00480319 -0.000968672 0.228464 0.023376 -0.00442357 10.375 10.625
10.75 0.0755247 0.00495871 -0.000834568 0.258863 0.0416821 -0.00692803 10.625 10.875
11.00 0.0466024 0.00395897 -0.000644923 0.284388 0.0537846 -0.00915983 10.875 11.125
11.25 0.0277287 0.00209688 -0.000336789 0.281971 0.0494608 -0.00829235 11.125 11.375
11.50 0.0164046 0.00109296 -0.000180469 0.270582 0.0449545 -0.00769925 11.375 11.625
11.75 0.00968205 0.000568372 -8.85441e-05 0.261627 0.0405492 -0.00664556 11.625 11.875
12.00 0.0056768 0.000277545 -4.69283e-05 0.254963 0.0346873 -0.00605223 11.875 12.125
12.25 0.00330511 0.000120983 -1.78698e-05 0.241695 0.0267071 -0.00405368 12.125 12.375
12.50 0.00190507 5.1919e-05 -6.03709e-06 0.230194 0.0202996 -0.00243178 12.375 12.625
12.75 0.00108893 2.03651e-05 -8.85441e-07 0.216736 0.0143071 -0.000562519 12.625 12.875
13.00 0.000615462 7.16402e-06 2.49533e-06 0.212268 0.00893448 0.00331067 12.875 13.125
13.25 0.000332845 1.85138e-06 2.57583e-06 0.183797 0.00451483 0.0063657 13.125 13.375
13.50 0.000177088 2.41484e-07 2.09286e-06 0.173636 0.00112532 0.00988291 13.375 13.625
13.75 8.80611e-05 0 4.82968e-07 0.151737 0 0.00467792 13.625 13.875
14.00 4.12937e-05 0 8.04946e-08 0.08577 0 0.00178561 13.875 14.125
14.25 1.81918e-05 0 1.60989e-07 0.0707965 0 0.00829646 14.125 14.375
14.50 4.5077e-06 0 8.04946e-08 0.0178571 0 0.0178571 14.375 14.625
14.75 1.93187e-06 0 0 0 0 0 14.625 14.875
15.00 8.04946e-08 0 0 0 0 0 14.875 15.125
15.25 8.04946e-08 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
