#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.0103063 0 0 0.014488 0 0 8.625 8.875
9.00 0.0171413 1.60989e-07 -1.60989e-07 0.0173045 4.53182e-06 -4.53182e-06 8.875 9.125
9.25 0.0659846 1.06253e-05 -4.74918e-06 0.036098 6.859e-05 -3.27341e-05 9.125 9.375
9.50 0.207909 0.000551307 -0.000174593 0.0822437 0.00115032 -0.000349939 9.375 9.625
9.75 0.375662 0.00330052 -0.000908623 0.114615 0.00424231 -0.00120714 9.625 9.875
10.00 0.318578 0.00500145 -0.00128799 0.143092 0.00871371 -0.00228257 9.875 10.125
10.25 0.204882 0.00687062 -0.00152095 0.187773 0.022648 -0.0049977 10.125 10.375
10.50 0.126055 0.00900026 -0.0019231 0.248309 0.0476744 -0.010625 10.375 10.625
10.75 0.0734911 0.00534074 -0.00114552 0.261201 0.0488874 -0.011008 10.625 10.875
11.00 0.0401773 0.0022561 -0.000458014 0.239234 0.0399382 -0.00845599 10.875 11.125
11.25 0.021582 0.000931322 -0.000195119 0.21423 0.0322765 -0.00695902 11.125 11.375
11.50 0.0115007 0.000338802 -6.59251e-05 0.186532 0.0231219 -0.00457378 11.375 11.625
11.75 0.00599741 0.000125169 -2.88171e-05 0.166723 0.0169039 -0.00397132 11.625 11.875
12.00 0.00301839 4.04083e-05 -8.45193e-06 0.149901 0.0111513 -0.00234716 11.875 12.125
12.25 0.00145711 1.23157e-05 -2.33434e-06 0.126505 0.00726621 -0.00139713 12.125 12.375
12.50 0.000669474 2.33434e-06 -1.60989e-07 0.103884 0.00311375 -0.000215441 12.375 12.625
12.75 0.00028479 3.21978e-07 -8.04946e-08 0.0791408 0.00103993 -0.000260204 12.625 12.875
13.00 0.000106092 0 0 0.0698027 0 0 12.875 13.125
13.25 3.68665e-05 0 0 0.0458515 0 0 13.125 13.375
13.50 1.07058e-05 0 0 0.0451128 0 0 13.375 13.625
13.75 1.77088e-06 0 0 0 0 0 13.625 13.875
14.00 1.60989e-07 0 0 0 0 0 13.875 14.125
14.25 0 0 0 0 0 0 14.125 14.375
14.50 0 0 0 0 0 0 14.375 14.625
14.75 0 0 0 0 0 0 14.625 14.875
15.00 0 0 0 0 0 0 14.875 15.125
15.25 0 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
