#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.00211854 0 0 0.0691136 0 0 8.625 8.875
9.00 0.00378333 1.60989e-07 0 0.118572 1.62274e-05 0 8.875 9.125
9.25 0.017841 9.09589e-06 -3.62226e-06 0.156374 0.000327572 -0.000148684 9.125 9.375
9.50 0.0652707 0.000302096 -7.64699e-05 0.115133 0.00298233 -0.000792637 9.375 9.625
9.75 0.178999 0.00260271 -0.000557506 0.11599 0.00708903 -0.0015526 9.625 9.875
10.00 0.268848 0.0061819 -0.00133838 0.144082 0.00960499 -0.00200497 9.875 10.125
10.25 0.195325 0.00569387 -0.0012141 0.187574 0.0145961 -0.00305893 10.125 10.375
10.50 0.122874 0.00512686 -0.00101254 0.229564 0.0246065 -0.0046342 10.375 10.625
10.75 0.0762555 0.00527811 -0.000891317 0.260001 0.0440618 -0.00733507 10.625 10.875
11.00 0.0469478 0.00407834 -0.000669956 0.28501 0.0548986 -0.00941715 10.875 11.125
11.25 0.0278168 0.00211451 -0.000338882 0.281844 0.0497367 -0.00835213 11.125 11.375
11.50 0.0164355 0.001106 -0.000186667 0.268466 0.0455576 -0.00797299 11.375 11.625
11.75 0.00967022 0.000570707 -9.19248e-05 0.259017 0.0408927 -0.00685376 11.625 11.875
12.00 0.00565877 0.000276499 -4.53185e-05 0.25266 0.0345441 -0.00586697 11.875 12.125
12.25 0.00328957 0.000118891 -1.89967e-05 0.238603 0.0265221 -0.00435327 12.125 12.375
12.50 0.00188229 4.82163e-05 -6.19808e-06 0.227164 0.0190939 -0.00245124 12.375 12.625
12.75 0.00108153 1.96407e-05 -5.63462e-07 0.21435 0.01394 -0.000409096 12.625 12.875
13.00 0.000600087 5.63462e-06 2.41484e-06 0.208987 0.00722538 0.00322372 12.875 13.125
13.25 0.000323991 1.5294e-06 2.73682e-06 0.187826 0.00381586 0.00691904 13.125 13.375
13.50 0.000169119 4.02473e-07 2.01236e-06 0.171347 0.00196736 0.00997896 13.375 13.625
13.75 8.44388e-05 -8.04946e-08 6.43957e-07 0.140133 -0.000820473 0.00660799 13.625 13.875
14.00 3.86374e-05 0 1.60989e-07 0.0729167 0 0.00387901 13.875 14.125
14.25 1.71453e-05 0 1.60989e-07 0.0610329 0 0.00890017 14.125 14.375
14.50 4.10522e-06 0 8.04946e-08 0.0196078 0 0.0196078 14.375 14.625
14.75 1.28791e-06 0 0 0 0 0 14.625 14.875
15.00 1.60989e-07 0 0 0 0 0 14.875 15.125
15.25 0 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
