#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.0166317 0 0 0.0122496 0 0 8.625 8.875
9.00 0.0267797 4.02473e-07 -2.41484e-07 0.0104813 2.87965e-06 -2.84798e-06 8.875 9.125
9.25 0.0922153 2.10896e-05 -8.29094e-06 0.0189428 3.31774e-05 -1.67582e-05 9.125 9.375
9.50 0.263535 0.0003483 -0.000116476 0.0574025 0.000406194 -0.000142608 9.375 9.625
9.75 0.37609 0.00142636 -0.000445216 0.0950763 0.00185593 -0.000588283 9.625 9.875
10.00 0.282086 0.00227808 -0.000627616 0.132362 0.00537124 -0.00148396 9.875 10.125
10.25 0.168151 0.00452838 -0.00110431 0.182327 0.0201064 -0.00494017 10.125 10.375
10.50 0.0963036 0.00417203 -0.00105045 0.231079 0.0310874 -0.00802052 10.375 10.625
10.75 0.0511577 0.00170222 -0.000414708 0.208611 0.0251253 -0.00626388 10.625 10.875
11.00 0.0262831 0.000642347 -0.000144971 0.186626 0.0192219 -0.00441606 10.875 11.125
11.25 0.0130309 0.000218865 -5.11141e-05 0.159484 0.0138354 -0.00326562 11.125 11.375
11.50 0.00620106 6.50396e-05 -1.4489e-05 0.132715 0.00895068 -0.00199582 11.375 11.625
11.75 0.00285361 1.69844e-05 -4.26621e-06 0.109701 0.00521152 -0.00130086 11.625 11.875
12.00 0.00121788 4.02473e-06 -6.43957e-07 0.0945803 0.00298227 -0.000478484 11.875 12.125
12.25 0.0004948 4.82968e-07 -2.41484e-07 0.0746706 0.000902325 -0.000451386 12.125 12.375
12.50 0.000173144 1.60989e-07 0 0.0595072 0.000873659 0 12.375 12.625
12.75 5.29654e-05 0 0 0.0486322 0 0 12.625 12.875
13.00 1.55355e-05 0 0 0.0310881 0 0 12.875 13.125
13.25 2.81731e-06 0 0 0.0285714 0 0 13.125 13.375
13.50 3.21978e-07 0 0 0 0 0 13.375 13.625
13.75 0 0 0 0 0 0 13.625 13.875
14.00 0 0 0 0 0 0 13.875 14.125
14.25 0 0 0 0 0 0 14.125 14.375
14.50 0 0 0 0 0 0 14.375 14.625
14.75 0 0 0 0 0 0 14.625 14.875
15.00 0 0 0 0 0 0 14.875 15.125
15.25 0 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
