#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.00237934 0 0 0.0768294 0 0 8.625 8.875
9.00 0.00427458 8.04946e-08 0 0.133851 1.63019e-05 0 8.875 9.125
9.25 0.020306 1.06253e-05 -4.4272e-06 0.181669 0.000328198 -0.000138745 9.125 9.375
9.50 0.0814406 0.000465259 -0.0001205 0.140603 0.00329433 -0.000854209 9.375 9.625
9.75 0.22582 0.00332032 -0.000730408 0.126528 0.00743602 -0.00160787 9.625 9.875
10.00 0.296445 0.00687496 -0.00156071 0.144343 0.0104519 -0.00230238 9.875 10.125
10.25 0.207619 0.00655065 -0.00140238 0.187998 0.0166093 -0.00343153 10.125 10.375
10.50 0.129156 0.00659444 -0.0012954 0.234057 0.0313796 -0.00609416 10.375 10.625
10.75 0.0796619 0.00706775 -0.00129838 0.267887 0.056281 -0.0106334 10.625 10.875
11.00 0.0481913 0.00457749 -0.000801404 0.283477 0.0602339 -0.0111867 10.875 11.125
11.25 0.0280594 0.0021773 -0.000366572 0.273739 0.0513352 -0.00908813 11.125 11.375
11.50 0.0163373 0.0010651 -0.000182562 0.258907 0.044868 -0.00799987 11.375 11.625
11.75 0.00947309 0.000526998 -9.40982e-05 0.247676 0.0392043 -0.00728172 11.625 11.875
12.00 0.00545182 0.000244704 -4.00863e-05 0.23535 0.0326914 -0.00555199 11.875 12.125
12.25 0.00310629 9.6674e-05 -1.55355e-05 0.22213 0.0233526 -0.00384521 12.125 12.375
12.50 0.00174287 3.88789e-05 -4.66869e-06 0.20751 0.0172926 -0.0021172 12.375 12.625
12.75 0.00095539 1.36036e-05 -3.21978e-07 0.193614 0.0113208 -0.000271663 12.625 12.875
13.00 0.000508967 3.62226e-06 2.01236e-06 0.175391 0.00567013 0.00343207 12.875 13.125
13.25 0.000262251 8.04946e-07 9.65935e-07 0.153468 0.00259037 0.00312951 13.125 13.375
13.50 0.000126457 2.41484e-07 4.82968e-07 0.117759 0.00168152 0.00338239 13.375 13.625
13.75 5.77146e-05 0 1.60989e-07 0.11855 0 0.0024656 13.625 13.875
14.00 2.2941e-05 0 8.04946e-08 0.0596491 0 0.00331109 13.875 14.125
14.25 8.37144e-06 0 0 0.0673077 0 0 14.125 14.375
14.50 1.36841e-06 0 0 0.0588235 0 0 14.375 14.625
14.75 3.21978e-07 0 0 0 0 0 14.625 14.875
15.00 8.04946e-08 0 0 0 0 0 14.875 15.125
15.25 0 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
