#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.00227598 8.04946e-08 -8.04946e-08 0.0849514 3.23579e-05 -3.23579e-05 8.625 8.875
9.00 0.004017 1.60989e-07 0 0.150389 3.40492e-05 0 8.875 9.125
9.25 0.0190861 1.11887e-05 -5.39314e-06 0.19041 0.000411108 -0.000199184 9.125 9.375
9.50 0.0722511 0.000365687 -9.28103e-05 0.137493 0.00314374 -0.000812247 9.375 9.625
9.75 0.201696 0.00293435 -0.000635988 0.124166 0.00747781 -0.00159942 9.625 9.875
10.00 0.28369 0.00656007 -0.0014654 0.144188 0.0102313 -0.00219454 9.875 10.125
10.25 0.202072 0.00615067 -0.00129798 0.187591 0.0155629 -0.00318111 10.125 10.375
10.50 0.126349 0.0058526 -0.00113425 0.231886 0.0279505 -0.00529976 10.375 10.625
10.75 0.0780433 0.0062727 -0.00111219 0.263148 0.0510744 -0.00920728 10.625 10.875
11.00 0.047719 0.00439702 -0.000749405 0.283351 0.0585875 -0.0105027 10.875 11.125
11.25 0.0279606 0.00218044 -0.000353371 0.276742 0.0512604 -0.00875163 11.125 11.375
11.50 0.0164409 0.00109915 -0.000187472 0.263312 0.0455867 -0.00812164 11.375 11.625
11.75 0.00957129 0.000563784 -9.73985e-05 0.252519 0.0411116 -0.00737995 11.625 11.875
12.00 0.00556572 0.000266035 -4.53185e-05 0.243882 0.0343686 -0.00606388 11.875 12.125
12.25 0.00321544 0.000114383 -1.85138e-05 0.227607 0.0264358 -0.00439692 12.125 12.375
12.50 0.00180646 4.33866e-05 -5.55413e-06 0.217316 0.0183034 -0.00239906 12.375 12.625
12.75 0.00102059 1.69039e-05 -3.21978e-07 0.206878 0.0128277 -0.000171289 12.625 12.875
13.00 0.000559518 4.74918e-06 1.85138e-06 0.190476 0.00667074 0.00283185 12.875 13.125
13.25 0.000292034 5.63462e-07 2.25385e-06 0.170066 0.00159822 0.00645503 13.125 13.375
13.50 0.000147708 1.60989e-07 1.04643e-06 0.148229 0.000927344 0.00607741 13.375 13.625
13.75 7.22036e-05 0 6.43957e-07 0.121516 0 0.00790537 13.625 13.875
14.00 2.9944e-05 0 1.60989e-07 0.0672043 0 0.00504214 13.875 14.125
14.25 1.15912e-05 0 0 0.0694444 0 0 14.125 14.375
14.50 2.65632e-06 0 8.04946e-08 0.0606061 0 0.0293561 14.375 14.625
14.75 5.63462e-07 0 0 0 0 0 14.625 14.875
15.00 1.60989e-07 0 0 0 0 0 14.875 15.125
15.25 0 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
