#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.0229979 3.21978e-07 -2.41484e-07 0.0137343 6.80704e-06 -3.35556e-06 8.625 8.875
9.00 0.0367748 1.4489e-06 -7.24451e-07 0.0102613 6.18398e-06 -4.06243e-06 8.875 9.125
9.25 0.11157 3.18759e-05 -1.18327e-05 0.0129165 2.16672e-05 -1.01449e-05 9.125 9.375
9.50 0.2482 0.000229088 -7.70333e-05 0.0373905 0.000169326 -6.55614e-05 9.375 9.625
9.75 0.276468 0.000589301 -0.000186908 0.071551 0.000790305 -0.000262693 9.625 9.875
10.00 0.190991 0.000966257 -0.000267806 0.10356 0.00339238 -0.00096482 9.875 10.125
10.25 0.104798 0.0014324 -0.000399173 0.159043 0.01074 -0.00304335 10.125 10.375
10.50 0.0526549 0.000754798 -0.00021967 0.170296 0.0115115 -0.00336789 10.375 10.625
10.75 0.0251478 0.000254443 -6.87424e-05 0.143453 0.00849728 -0.00229672 10.625 10.875
11.00 0.0116086 8.00921e-05 -1.88357e-05 0.124806 0.00599004 -0.00141083 10.875 11.125
11.25 0.00497497 2.31824e-05 -5.9566e-06 0.10614 0.0041137 -0.00105279 11.125 11.375
11.50 0.00200005 3.38077e-06 -7.24451e-07 0.0852819 0.00154358 -0.000331208 11.375 11.625
11.75 0.000745782 5.63462e-07 -8.04946e-08 0.0646519 0.000706151 -0.000100948 11.625 11.875
12.00 0.00023931 1.60989e-07 0 0.0618903 0.000630666 0 11.875 12.125
12.25 6.61666e-05 0 0 0.0377129 0 0 12.125 12.375
12.50 1.71453e-05 0 0 0.0516432 0 0 12.375 12.625
12.75 3.46127e-06 0 0 0 0 0 12.625 12.875
13.00 3.21978e-07 0 0 0 0 0 12.875 13.125
13.25 0 0 0 0 0 0 13.125 13.375
13.50 0 0 0 0 0 0 13.375 13.625
13.75 0 0 0 0 0 0 13.625 13.875
14.00 0 0 0 0 0 0 13.875 14.125
14.25 0 0 0 0 0 0 14.125 14.375
14.50 0 0 0 0 0 0 14.375 14.625
14.75 0 0 0 0 0 0 14.625 14.875
15.00 0 0 0 0 0 0 14.875 15.125
15.25 0 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
