#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.00234288 0 0 0.0702948 0 0 8.625 8.875
9.00 0.00397193 8.04946e-08 -8.04946e-08 0.122224 1.7792e-05 -1.7792e-05 8.875 9.125
9.25 0.0177671 6.43957e-06 -2.41484e-06 0.143324 0.000233382 -8.92431e-05 9.125 9.375
9.50 0.0605321 0.000241001 -6.28663e-05 0.0939785 0.00249124 -0.000637732 9.375 9.625
9.75 0.160173 0.0027769 -0.000577307 0.0979649 0.00683898 -0.00148612 9.625 9.875
10.00 0.246072 0.00630063 -0.00130055 0.140229 0.00885338 -0.00199503 9.875 10.125
10.25 0.185718 0.00511173 -0.00109368 0.184284 0.0131451 -0.00284261 10.125 10.375
10.50 0.11823 0.00421558 -0.000855094 0.225541 0.0204404 -0.00393876 10.375 10.625
10.75 0.0736146 0.00415843 -0.000719058 0.255747 0.0356523 -0.00601801 10.625 10.875
11.00 0.0455774 0.00351633 -0.000551388 0.281883 0.0493542 -0.00794166 10.875 11.125
11.25 0.0273327 0.00200311 -0.000312882 0.28301 0.047901 -0.00777686 11.125 11.375
11.50 0.0162721 0.0010412 -0.000174915 0.272366 0.0430942 -0.00751328 11.375 11.625
11.75 0.00967271 0.000555252 -8.45193e-05 0.264534 0.0395725 -0.00628003 11.625 11.875
12.00 0.00569153 0.00027344 -4.30646e-05 0.262138 0.0336354 -0.00547087 11.875 12.125
12.25 0.00333545 0.000131448 -1.86747e-05 0.247122 0.0284989 -0.0041678 12.125 12.375
12.50 0.00194354 5.90025e-05 -6.27858e-06 0.237772 0.0223078 -0.00245443 12.375 12.625
12.75 0.00113151 2.31019e-05 -1.12692e-06 0.226364 0.0154095 -0.000769734 12.625 12.875
13.00 0.00063953 7.56649e-06 3.30028e-06 0.221775 0.00885101 0.00416335 12.875 13.125
13.25 0.000354901 1.77088e-06 2.81731e-06 0.198911 0.00397742 0.00641018 13.125 13.375
13.50 0.00019198 8.85441e-07 2.17335e-06 0.178616 0.00377096 0.00940515 13.375 13.625
13.75 9.93303e-05 1.60989e-07 1.20742e-06 0.168558 0.00134537 0.010231 13.625 13.875
14.00 4.82163e-05 0 3.21978e-07 0.131886 0 0.00583605 13.875 14.125
14.25 2.23775e-05 0 2.41484e-07 0.0899281 0 0.00992806 14.125 14.375
14.50 7.16402e-06 0 8.04946e-08 0.0224719 0 0.0111083 14.375 14.625
14.75 2.73682e-06 0 0 0 0 0 14.625 14.875
15.00 2.41484e-07 0 0 0 0 0 14.875 15.125
15.25 8.04946e-08 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
