#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.00381303 0 0 0.0405742 0 0 8.625 8.875
9.00 0.00680952 8.04946e-08 0 0.0657123 1.10492e-05 0 8.875 9.125
9.25 0.031614 1.20742e-05 -5.55413e-06 0.106412 0.000178531 -7.54967e-05 9.125 9.375
9.50 0.122897 0.000623994 -0.0001725 0.11794 0.00243042 -0.000657044 9.375 9.625
9.75 0.288483 0.00411102 -0.000972938 0.126981 0.00653049 -0.00154051 9.625 9.875
10.00 0.320954 0.00700569 -0.00163557 0.144135 0.0101608 -0.00241949 9.875 10.125
10.25 0.217331 0.0071798 -0.00157061 0.187383 0.0190271 -0.0040842 10.125 10.375
10.50 0.134137 0.00859529 -0.00162229 0.239371 0.0409205 -0.00778675 10.375 10.625
10.75 0.0821727 0.00824554 -0.00157214 0.276003 0.063491 -0.0128275 10.625 10.875
11.00 0.0478373 0.00429946 -0.000792308 0.275634 0.0581987 -0.0112408 10.875 11.125
11.25 0.0272379 0.00190837 -0.000341458 0.257667 0.0478368 -0.00897771 11.125 11.375
11.50 0.015485 0.000887292 -0.000164289 0.239717 0.0407609 -0.00785817 11.375 11.625
11.75 0.00872561 0.000396275 -7.56649e-05 0.22691 0.0333377 -0.00656398 11.625 11.875
12.00 0.00488586 0.000173144 -3.23588e-05 0.210155 0.0268414 -0.00512543 11.875 12.125
12.25 0.00264223 6.48786e-05 -1.24767e-05 0.189733 0.0193594 -0.00380811 12.125 12.375
12.50 0.00142685 2.20555e-05 -1.69039e-06 0.174546 0.0125652 -0.000976756 12.375 12.625
12.75 0.000725095 4.18572e-06 8.04946e-08 0.159525 0.00482391 9.3326e-05 12.625 12.875
13.00 0.000361099 7.24451e-07 8.04946e-07 0.132189 0.00151508 0.00216223 12.875 13.125
13.25 0.000167509 8.04946e-08 2.41484e-07 0.0970687 0.000433683 0.00130356 13.125 13.375
13.50 6.97888e-05 0 1.60989e-07 0.0841984 0 0.00211746 13.375 13.625
13.75 2.62412e-05 0 0 0.0858896 0 0 13.625 13.875
14.00 8.53243e-06 0 0 0.0471698 0 0 13.875 14.125
14.25 1.4489e-06 0 0 0 0 0 14.125 14.375
14.50 1.60989e-07 0 0 0 0 0 14.375 14.625
14.75 8.04946e-08 0 0 0 0 0 14.625 14.875
15.00 0 0 0 0 0 0 14.875 15.125
15.25 0 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
