#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.0143504 0 0 0.0128732 0 0 8.625 8.875
9.00 0.0232895 2.41484e-07 -8.04946e-08 0.0115854 3.33693e-06 4.00469e-08 8.875 9.125
9.25 0.0833373 1.38451e-05 -5.23215e-06 0.0234508 3.37437e-05 -1.67862e-05 9.125 9.375
9.50 0.243993 0.0004296 -0.000145373 0.0675801 0.00070025 -0.000235476 9.375 9.625
9.75 0.387395 0.00216168 -0.000624799 0.103904 0.00279772 -0.000820152 9.625 9.875
10.00 0.301261 0.00335864 -0.000899447 0.139298 0.00690813 -0.00186758 9.875 10.125
10.25 0.18567 0.00576993 -0.00132897 0.186506 0.022364 -0.00515935 10.125 10.375
10.50 0.111151 0.00648134 -0.00151241 0.243632 0.0403205 -0.00973782 10.375 10.625
10.75 0.0616387 0.00301549 -0.000701591 0.234002 0.03512 -0.00846703 10.625 10.875
11.00 0.0326699 0.00121861 -0.000267645 0.210013 0.0281413 -0.00632398 10.875 11.125
11.25 0.0168826 0.000443686 -9.6674e-05 0.183588 0.020781 -0.0046294 11.125 11.375
11.50 0.008457 0.000147386 -3.0427e-05 0.155297 0.0143755 -0.00300924 11.375 11.625
11.75 0.00412704 4.56404e-05 -1.08668e-05 0.132434 0.00947009 -0.00225891 11.625 11.875
12.00 0.00193243 1.19132e-05 -2.01236e-06 0.113592 0.00538971 -0.000922106 11.875 12.125
12.25 0.000828611 1.77088e-06 -4.82968e-07 0.0980183 0.00182664 -0.000428334 12.125 12.375
12.50 0.000346449 2.41484e-07 0 0.072026 0.000646375 0 12.375 12.625
12.75 0.000117522 0 0 0.0589041 0 0 12.625 12.875
13.00 4.12937e-05 0 0 0.0350877 0 0 12.875 13.125
13.25 9.25688e-06 0 0 0.0434783 0 0 13.125 13.375
13.50 2.33434e-06 0 0 0.103448 0 0 13.375 13.625
13.75 8.04946e-08 0 0 0 0 0 13.625 13.875
14.00 0 0 0 0 0 0 13.875 14.125
14.25 0 0 0 0 0 0 14.125 14.375
14.50 0 0 0 0 0 0 14.375 14.625
14.75 0 0 0 0 0 0 14.625 14.875
15.00 0 0 0 0 0 0 14.875 15.125
15.25 0 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
