#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.0126986 0 0 0.0130834 0 0 8.625 8.875
9.00 0.0208018 8.04946e-08 -8.04946e-08 0.0135358 -5.21541e-08 5.21541e-08 8.875 9.125
9.25 0.0765373 9.65935e-06 -4.10522e-06 0.0275946 3.86387e-05 -1.63987e-05 9.125 9.375
9.50 0.229835 0.000470652 -0.000154872 0.0736615 0.000828803 -0.00026574 9.375 9.625
9.75 0.385878 0.00265817 -0.000765021 0.108648 0.00341798 -0.00100563 9.625 9.875
10.00 0.309683 0.00407126 -0.00107726 0.141278 0.00776365 -0.00206424 9.875 10.125
10.25 0.194613 0.00630522 -0.00143329 0.187389 0.0227113 -0.00516289 10.125 10.375
10.50 0.11834 0.00774736 -0.00173442 0.247262 0.044424 -0.0103548 10.375 10.625
10.75 0.0672573 0.00397394 -0.000896549 0.246271 0.0412567 -0.00969428 10.625 10.875
11.00 0.0360618 0.00162696 -0.000344517 0.222929 0.0331539 -0.00723189 10.875 11.125
11.25 0.0190066 0.00062979 -0.000136036 0.197736 0.0255626 -0.00564657 11.125 11.375
11.50 0.00980271 0.000223051 -4.59624e-05 0.169452 0.0184136 -0.00386789 11.375 11.625
11.75 0.00493166 7.21232e-05 -1.72258e-05 0.146702 0.0122027 -0.00290506 11.625 11.875
12.00 0.00239391 2.2458e-05 -4.82968e-06 0.127102 0.00801289 -0.0017532 11.875 12.125
12.25 0.00107702 5.47363e-06 -1.12692e-06 0.110239 0.00442473 -0.000855356 12.125 12.375
12.50 0.000472423 9.65935e-07 -8.04946e-08 0.0822968 0.00170251 0 12.375 12.625
12.75 0.000181998 0 0 0.0650155 0 0 12.625 12.875
13.00 6.14979e-05 0 0 0.0484293 0 0 12.875 13.125
13.25 1.85943e-05 0 0 0.04329 0 0 13.125 13.375
13.50 4.66869e-06 0 0 0.0689655 0 0 13.375 13.625
13.75 3.21978e-07 0 0 0 0 0 13.625 13.875
14.00 0 0 0 0 0 0 13.875 14.125
14.25 0 0 0 0 0 0 14.125 14.375
14.50 0 0 0 0 0 0 14.375 14.625
14.75 0 0 0 0 0 0 14.625 14.875
15.00 0 0 0 0 0 0 14.875 15.125
15.25 0 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
