#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.00255474 0 0 0.0696956 0 0 8.625 8.875
9.00 0.00425325 0 0 0.121482 0 0 8.875 9.125
9.25 0.0184891 7.486e-06 -2.57583e-06 0.140278 0.000282675 -0.000102341 9.125 9.375
9.50 0.0604745 0.000238666 -5.93245e-05 0.0915509 0.00231311 -0.000568308 9.375 9.625
9.75 0.157365 0.0028739 -0.000587772 0.0942705 0.00668949 -0.00139824 9.625 9.875
10.00 0.241495 0.00631818 -0.00127173 0.139299 0.00855349 -0.00188132 9.875 10.125
10.25 0.183656 0.00501328 -0.00109931 0.183555 0.0128018 -0.00283462 10.125 10.375
10.50 0.117192 0.00409331 -0.000854933 0.224686 0.0198833 -0.0039383 10.375 10.625
10.75 0.0730621 0.00394142 -0.000681709 0.254657 0.0339271 -0.00570473 10.625 10.875
11.00 0.0452415 0.00340146 -0.000529493 0.281686 0.0480165 -0.00766602 10.875 11.125
11.25 0.027192 0.00196721 -0.000313526 0.282625 0.0473233 -0.0077996 11.125 11.375
11.50 0.0162125 0.00102518 -0.000168475 0.273565 0.0424562 -0.007314 11.375 11.625
11.75 0.00965782 0.000545512 -8.19435e-05 0.265492 0.0388911 -0.00607219 11.625 11.875
12.00 0.00568791 0.000274567 -4.33061e-05 0.263649 0.033905 -0.00546569 11.875 12.125
12.25 0.00333787 0.000132414 -1.79503e-05 0.247812 0.0286377 -0.00399949 12.125 12.375
12.50 0.00195063 6.15784e-05 -7.24451e-06 0.238146 0.0231546 -0.002819 12.375 12.625
12.75 0.00114479 2.2941e-05 -6.43957e-07 0.229644 0.0150652 -0.000433087 12.625 12.875
13.00 0.000641944 8.37144e-06 2.65632e-06 0.220439 0.00978765 0.00336508 12.875 13.125
13.25 0.000362065 2.57583e-06 2.81731e-06 0.198755 0.00566001 0.00628357 13.125 13.375
13.50 0.000196407 5.63462e-07 1.77088e-06 0.183607 0.00233541 0.00742789 13.375 13.625
13.75 0.000101101 2.41484e-07 1.20742e-06 0.169586 0.00197874 0.0100372 13.625 13.875
14.00 4.95042e-05 0 5.63462e-07 0.141463 0 0.00988446 13.875 14.125
14.25 2.36654e-05 0 4.02473e-07 0.102041 0 0.0155356 14.125 14.375
14.50 8.37144e-06 0 8.04946e-08 0.0288462 0 0.00942868 14.375 14.625
14.75 3.21978e-06 0 0 0 0 0 14.625 14.875
15.00 2.41484e-07 0 0 0 0 0 14.875 15.125
15.25 8.04946e-08 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
