#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.00222761 0 0 0.0785214 0 0 8.625 8.875
9.00 0.00393184 4.02473e-07 -2.41484e-07 0.134504 6.81132e-05 -3.26782e-05 8.875 9.125
9.25 0.0185188 1.18327e-05 -5.07116e-06 0.175322 0.000417992 -0.000189468 9.125 9.375
9.50 0.0687125 0.000335984 -8.85441e-05 0.127457 0.00312658 -0.000874415 9.375 9.625
9.75 0.19013 0.00278197 -0.000593567 0.119914 0.00731605 -0.00159092 9.625 9.875
10.00 0.276668 0.00634619 -0.00138113 0.143444 0.00995646 -0.00206897 9.875 10.125
10.25 0.198846 0.00590412 -0.00125902 0.18713 0.0150298 -0.00311396 10.125 10.375
10.50 0.124656 0.00551734 -0.00108257 0.230089 0.0263962 -0.00498796 10.375 10.625
10.75 0.077203 0.00582821 -0.000985817 0.260801 0.0479949 -0.0081844 10.625 10.875
11.00 0.0473699 0.00424714 -0.000704891 0.283338 0.056853 -0.00991863 10.875 11.125
11.25 0.0278499 0.00217641 -0.000352405 0.277631 0.0513036 -0.00868681 11.125 11.375
11.50 0.0164345 0.00110398 -0.000188035 0.265603 0.0456309 -0.00805575 11.375 11.625
11.75 0.00961089 0.000568292 -9.56276e-05 0.254845 0.0410792 -0.00718361 11.625 11.875
12.00 0.0056108 0.000270462 -4.78943e-05 0.247647 0.0343248 -0.00629666 11.875 12.125
12.25 0.00325375 0.000121225 -1.85138e-05 0.23173 0.027476 -0.0043221 12.125 12.375
12.50 0.00183584 4.80553e-05 -6.19808e-06 0.218047 0.019861 -0.00263111 12.375 12.625
12.75 0.00104925 1.90772e-05 -8.04946e-08 0.211277 0.014009 -6.04987e-05 12.625 12.875
13.00 0.000583586 4.82968e-06 2.17335e-06 0.195862 0.00646351 0.00311768 12.875 13.125
13.25 0.00030757 1.36841e-06 2.57583e-06 0.181628 0.0036249 0.00691156 13.125 13.375
13.50 0.000157286 3.21978e-07 1.20742e-06 0.151996 0.00173238 0.00656012 13.375 13.625
13.75 7.79993e-05 0 4.82968e-07 0.121775 0 0.0054718 13.625 13.875
14.00 3.43712e-05 0 8.04946e-08 0.0632318 0 0.00219898 13.875 14.125
14.25 1.38451e-05 0 1.60989e-07 0.0755814 0 0.0108755 14.125 14.375
14.50 3.13929e-06 0 1.60989e-07 0.0512821 0 0.0512821 14.375 14.625
14.75 8.04946e-07 0 0 0 0 0 14.625 14.875
15.00 1.60989e-07 0 0 0 0 0 14.875 15.125
15.25 0 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
