#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.0114694 8.04946e-08 -8.04946e-08 0.0141978 -9.96515e-08 9.96515e-08 8.625 8.875
9.00 0.0189187 8.04946e-08 -8.04946e-08 0.0148917 -6.33299e-08 6.33299e-08 8.875 9.125
9.25 0.0712226 8.77391e-06 -3.86374e-06 0.0315525 4.69685e-05 -2.08579e-05 9.125 9.375
9.50 0.218864 0.000511543 -0.000163967 0.0778232 0.000999302 -0.000332773 9.375 9.625
9.75 0.381775 0.00301404 -0.000839881 0.111799 0.00384574 -0.00109408 9.625 9.875
10.00 0.31471 0.00457298 -0.0011951 0.142353 0.00833499 -0.00221032 9.875 10.125
10.25 0.200111 0.00663815 -0.00148207 0.187651 0.0228567 -0.00509937 10.125 10.375
10.50 0.122652 0.0084694 -0.00185347 0.248184 0.046481 -0.010594 10.375 10.625
10.75 0.0706542 0.00465653 -0.00102003 0.254634 0.0451012 -0.010337 10.625 10.875
11.00 0.0383095 0.00193565 -0.000399092 0.23211 0.0364949 -0.00780064 10.875 11.125
11.25 0.0203872 0.00077468 -0.00016598 0.20665 0.0288256 -0.00633238 11.125 11.375
11.50 0.010696 0.000283985 -5.71512e-05 0.177027 0.0212047 -0.00433655 11.375 11.625
11.75 0.00548587 9.69155e-05 -2.36654e-05 0.157105 0.0145459 -0.00360593 11.625 11.875
12.00 0.00270744 3.05075e-05 -6.76155e-06 0.140538 0.00951332 -0.00211142 11.875 12.125
12.25 0.00127439 9.73985e-06 -1.93187e-06 0.116347 0.00670231 -0.00133751 12.125 12.375
12.50 0.000568855 1.4489e-06 -8.04946e-08 0.0959389 0.00229684 -0.000127912 12.375 12.625
12.75 0.000229571 0 8.04946e-08 0.0739832 0 0.000324808 12.625 12.875
13.00 8.58877e-05 0 0 0.0702905 0 0 12.875 13.125
13.25 2.61607e-05 0 0 0.0307692 0 0 13.125 13.375
13.50 7.80798e-06 0 0 0.0618557 0 0 13.375 13.625
13.75 9.65935e-07 0 0 0 0 0 13.625 13.875
14.00 0 0 0 0 0 0 13.875 14.125
14.25 0 0 0 0 0 0 14.125 14.375
14.50 0 0 0 0 0 0 14.375 14.625
14.75 0 0 0 0 0 0 14.625 14.875
15.00 0 0 0 0 0 0 14.875 15.125
15.25 0 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
