#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.00277779 0 0 0.0594917 0 0 8.625 8.875
9.00 0.00502447 0 0 0.100833 0 0 8.875 9.125
9.25 0.0242268 1.23962e-05 -5.15165e-06 0.147551 0.000281334 -0.000134721 9.125 9.375
9.50 0.0992738 0.000546558 -0.00014489 0.131118 0.0029294 -0.000805214 9.375 9.625
9.75 0.256763 0.00376852 -0.000871917 0.12662 0.00703207 -0.00160582 9.625 9.875
10.00 0.310181 0.00703652 -0.00164225 0.14477 0.0104756 -0.00239928 9.875 10.125
10.25 0.213389 0.00692471 -0.00148038 0.187372 0.017738 -0.00366455 10.125 10.375
10.50 0.13218 0.00752206 -0.00146218 0.236402 0.0357213 -0.00692974 10.375 10.625
10.75 0.0812737 0.00787318 -0.0014415 0.272599 0.0612594 -0.0115916 10.625 10.875
11.00 0.0483139 0.00457708 -0.000822977 0.281602 0.0604932 -0.0114261 10.875 11.125
11.25 0.0279045 0.00207427 -0.000369712 0.266711 0.0499047 -0.00936353 11.125 11.375
11.50 0.0160562 0.00099765 -0.000176283 0.251347 0.0432676 -0.00798649 11.375 11.625
11.75 0.00921084 0.000475562 -8.70951e-05 0.239015 0.037062 -0.00705901 11.625 11.875
12.00 0.00522313 0.000212908 -3.34858e-05 0.224402 0.0302072 -0.00486416 11.875 12.125
12.25 0.0029164 8.49218e-05 -1.52135e-05 0.206481 0.0223452 -0.00406303 12.125 12.375
12.50 0.00161078 2.9139e-05 -3.78325e-06 0.192544 0.0142983 -0.00189203 12.375 12.625
12.75 0.000851552 9.17638e-06 -6.43957e-07 0.180546 0.00873636 -0.000619218 12.625 12.875
13.00 0.000443284 3.05879e-06 1.04643e-06 0.148901 0.0054719 0.00219591 12.875 13.125
13.25 0.000217818 1.60989e-07 6.43957e-07 0.132299 0.000640854 0.00257286 13.125 13.375
13.50 9.93303e-05 0 2.41484e-07 0.106969 0 0.00217636 13.375 13.625
13.75 4.20182e-05 0 1.60989e-07 0.0938697 0 0.00348511 13.625 13.875
14.00 1.48915e-05 0 0 0.0540541 0 0 13.875 14.125
14.25 4.02473e-06 0 0 0 0 0 14.125 14.375
14.50 6.43957e-07 0 0 0.125 0 0 14.375 14.625
14.75 1.60989e-07 0 0 0 0 0 14.625 14.875
15.00 0 0 0 0 0 0 14.875 15.125
15.25 0 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
