#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.0110757 0 0 0.0138959 0 0 8.625 8.875
9.00 0.0183213 1.60989e-07 -8.04946e-08 0.0157243 -1.37836e-07 1.37836e-07 8.875 9.125
9.25 0.0694761 8.77391e-06 -3.86374e-06 0.0327662 4.68343e-05 -2.2471e-05 9.125 9.375
9.50 0.215199 0.000522973 -0.000169119 0.0795075 0.00103675 -0.000335984 9.375 9.625
9.75 0.380005 0.00310363 -0.0008625 0.112826 0.00396786 -0.0011398 9.625 9.875
10.00 0.316022 0.00471658 -0.00122175 0.142613 0.00848082 -0.0022134 9.875 10.125
10.25 0.201858 0.00671623 -0.00149945 0.187742 0.0227602 -0.00506096 10.125 10.375
10.50 0.123868 0.00865003 -0.00187134 0.248329 0.0469091 -0.0105614 10.375 10.625
10.75 0.0716639 0.00488159 -0.00105947 0.256916 0.0463387 -0.0105445 10.625 10.875
11.00 0.0389729 0.00204311 -0.000424287 0.234286 0.0376771 -0.00812578 10.875 11.125
11.25 0.0208008 0.000830141 -0.000178698 0.209157 0.0301421 -0.0066556 11.125 11.375
11.50 0.0109761 0.000304994 -6.06929e-05 0.180063 0.0220464 -0.00447249 11.375 11.625
11.75 0.0056508 0.000106575 -2.60802e-05 0.16034 0.0154451 -0.00380078 11.625 11.875
12.00 0.00281208 3.37272e-05 -7.32501e-06 0.144125 0.0100869 -0.00219508 11.875 12.125
12.25 0.00133331 1.06253e-05 -1.85138e-06 0.119657 0.00690018 -0.00122071 12.125 12.375
12.50 0.000606205 1.85138e-06 -1.60989e-07 0.0981277 0.00274597 -0.000239447 12.375 12.625
12.75 0.000246716 0 1.60989e-07 0.0763458 0 0.000603102 12.625 12.875
13.00 9.22468e-05 0 0 0.069808 0 0 12.875 13.125
13.25 2.9461e-05 0 8.04946e-08 0.0409836 0 0.00262744 13.125 13.375
13.50 8.53243e-06 0 0 0.0566038 0 0 13.375 13.625
13.75 1.5294e-06 0 0 0 0 0 13.625 13.875
14.00 0 0 0 0 0 0 13.875 14.125
14.25 0 0 0 0 0 0 14.125 14.375
14.50 0 0 0 0 0 0 14.375 14.625
14.75 0 0 0 0 0 0 14.625 14.875
15.00 0 0 0 0 0 0 14.875 15.125
15.25 0 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
