#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.00229579 8.04946e-08 -8.04946e-08 0.0895831 3.19183e-05 -3.19183e-05 8.625 8.875
9.00 0.00407786 2.41484e-07 -8.04946e-08 0.147552 5.04702e-05 -1.68234e-05 8.875 9.125
9.25 0.0194192 1.09473e-05 -5.23215e-06 0.190807 0.000377193 -0.000176519 9.125 9.375
9.50 0.074705 0.000401185 -0.000104482 0.140353 0.0032213 -0.000863329 9.375 9.625
9.75 0.20917 0.00303432 -0.000654099 0.125474 0.00753045 -0.00159106 9.625 9.875
10.00 0.2878 0.00667123 -0.00147257 0.144353 0.0103387 -0.00222857 9.875 10.125
10.25 0.203946 0.00629178 -0.00131609 0.187715 0.0159385 -0.0032462 10.125 10.375
10.50 0.127267 0.0060895 -0.00119518 0.232637 0.0289694 -0.00558166 10.375 10.625
10.75 0.0785627 0.00653455 -0.00115896 0.264439 0.0529408 -0.00952104 10.625 10.875
11.00 0.0478847 0.00449313 -0.000769126 0.282867 0.0595508 -0.0107757 10.875 11.125
11.25 0.0280185 0.00218873 -0.000357959 0.275555 0.051428 -0.00886345 11.125 11.375
11.50 0.0164147 0.00109432 -0.000185862 0.261579 0.0456139 -0.00804439 11.375 11.625
11.75 0.00954803 0.000555976 -9.34542e-05 0.250386 0.0407618 -0.00711566 11.625 11.875
12.00 0.00553811 0.000256295 -4.38696e-05 0.242206 0.0333238 -0.00589792 11.875 12.125
12.25 0.00318412 0.000107782 -1.83528e-05 0.226913 0.0251898 -0.00438014 12.125 12.375
12.50 0.00178617 4.19377e-05 -5.55413e-06 0.213925 0.0179448 -0.00243673 12.375 12.625
12.75 0.00100449 1.52135e-05 -2.41484e-07 0.204183 0.0117942 -0.000111163 12.625 12.875
13.00 0.00054358 4.4272e-06 2.09286e-06 0.184066 0.00644483 0.00330226 12.875 13.125
13.25 0.00028318 7.24451e-07 1.77088e-06 0.164582 0.00213178 0.0052572 13.125 13.375
13.50 0.000141992 3.21978e-07 1.12692e-06 0.14059 0.00194438 0.00687528 13.375 13.625
13.75 6.66495e-05 0 4.02473e-07 0.121981 0 0.00533426 13.625 13.875
14.00 2.80926e-05 0 1.60989e-07 0.0601719 0 0.00541688 13.875 14.125
14.25 1.02228e-05 0 0 0.0708661 0 0 14.125 14.375
14.50 2.65632e-06 0 8.04946e-08 0.0606061 0 0.0293561 14.375 14.625
14.75 2.41484e-07 0 0 0 0 0 14.625 14.875
15.00 1.60989e-07 0 0 0 0 0 14.875 15.125
15.25 0 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
