#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.00426694 8.04946e-08 0 0.0354091 1.81943e-05 0 8.625 8.875
9.00 0.00595 1.60989e-07 -8.04946e-08 0.0722828 -9.76026e-07 1.95205e-06 8.875 9.125
9.25 0.0224341 9.17638e-06 -3.78325e-06 0.106439 0.000179611 -7.47964e-05 9.125 9.375
9.50 0.0626848 0.000308938 -7.53429e-05 0.0798425 0.00197664 -0.000477195 9.375 9.625
9.75 0.151171 0.00343108 -0.000649994 0.0855572 0.00658772 -0.00134763 9.625 9.875
10.00 0.231 0.00649382 -0.00130755 0.135897 0.00827688 -0.00183581 9.875 10.125
10.25 0.17856 0.0048069 -0.00109046 0.180808 0.0119771 -0.00278722 10.125 10.375
10.50 0.114606 0.00377222 -0.000826921 0.22182 0.0183185 -0.00373603 10.375 10.625
10.75 0.0716502 0.00336693 -0.000618359 0.251836 0.0298237 -0.00515172 10.625 10.875
11.00 0.0443365 0.003067 -0.000500354 0.278257 0.0443908 -0.00737026 10.875 11.125
11.25 0.0268206 0.00188068 -0.000304109 0.281839 0.0460148 -0.00769556 11.125 11.375
11.50 0.0160565 0.000984851 -0.000153664 0.274348 0.0412283 -0.00672984 11.375 11.625
11.75 0.00959085 0.000523537 -7.80798e-05 0.267573 0.0374978 -0.00589794 11.625 11.875
12.00 0.00566231 0.000279477 -4.76528e-05 0.264131 0.0343007 -0.00602844 11.875 12.125
12.25 0.00333755 0.00013177 -1.56964e-05 0.252104 0.0282902 -0.00346515 12.125 12.375
12.50 0.00196994 6.01295e-05 -5.39314e-06 0.240714 0.0222537 -0.00207303 12.375 12.625
12.75 0.00115912 2.34239e-05 -4.82968e-07 0.233889 0.0151071 -0.000249654 12.625 12.875
13.00 0.000659814 9.09589e-06 2.81731e-06 0.22374 0.0104353 0.00345126 12.875 13.125
13.25 0.000370839 2.57583e-06 2.73682e-06 0.208379 0.00546063 0.00588566 13.125 13.375
13.50 0.000202283 9.65935e-07 2.09286e-06 0.191803 0.00384094 0.00844918 13.375 13.625
13.75 0.000108748 3.21978e-07 1.36841e-06 0.169504 0.00245164 0.0105835 13.625 13.875
14.00 5.40924e-05 8.04946e-08 7.24451e-07 0.139881 0.00127803 0.0116758 13.875 14.125
14.25 2.64022e-05 0 4.02473e-07 0.125 0 0.0135449 14.125 14.375
14.50 1.04643e-05 0 8.04946e-08 0.0307692 0 0.00751342 14.375 14.625
14.75 3.94424e-06 0 0 0 0 0 14.625 14.875
15.00 4.82968e-07 0 0 0.166667 0 0 14.875 15.125
15.25 1.60989e-07 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
