#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.00208368 0 0 0.0688017 0 0 8.625 8.875
9.00 0.00373302 2.41484e-07 -8.04946e-08 0.119846 5.69373e-05 -1.89766e-05 8.875 9.125
9.25 0.0175723 9.09589e-06 -3.05879e-06 0.151523 0.000342116 -0.000111714 9.125 9.375
9.50 0.063746 0.000290183 -7.13182e-05 0.109543 0.00295915 -0.000730745 9.375 9.625
9.75 0.174213 0.00258211 -0.000541165 0.112978 0.00695936 -0.00155292 9.625 9.875
10.00 0.264327 0.00622746 -0.00132245 0.143613 0.00957066 -0.00202595 9.875 10.125
10.25 0.193418 0.0055633 -0.00117595 0.187088 0.0142451 -0.00296384 10.125 10.375
10.50 0.121921 0.0048894 -0.000978251 0.228708 0.0236983 -0.00446194 10.375 10.625
10.75 0.0756921 0.00504073 -0.000850345 0.259044 0.0422541 -0.00701487 10.625 10.875
11.00 0.0467022 0.00398327 -0.000649189 0.284291 0.0540162 -0.00919873 10.875 11.125
11.25 0.0277458 0.00210711 -0.000342183 0.282125 0.0496344 -0.00841597 11.125 11.375
11.50 0.0164078 0.00110076 -0.000186506 0.269833 0.0452942 -0.00796878 11.375 11.625
11.75 0.00968205 0.000568936 -8.81416e-05 0.261253 0.0407748 -0.00670579 11.625 11.875
12.00 0.0056731 0.000276177 -4.67674e-05 0.255172 0.0344695 -0.00604773 11.875 12.125
12.25 0.00330277 0.000121788 -1.87552e-05 0.24033 0.0269302 -0.00426529 12.125 12.375
12.50 0.00189895 5.07921e-05 -6.84204e-06 0.229876 0.0199384 -0.00276485 12.375 12.625
12.75 0.00108716 2.01236e-05 -8.04946e-08 0.216644 0.0141639 -5.79953e-05 12.625 12.875
13.00 0.00061192 6.76155e-06 2.65632e-06 0.211786 0.00848424 0.00356865 12.875 13.125
13.25 0.000331477 1.5294e-06 2.17335e-06 0.183341 0.00375067 0.00538982 13.125 13.375
13.50 0.000175639 4.02473e-07 2.01236e-06 0.171402 0.00189437 0.00960359 13.375 13.625
13.75 8.66122e-05 0 4.82968e-07 0.148699 0 0.00477365 13.625 13.875
14.00 4.12132e-05 0 8.04946e-08 0.0859375 0 0.00178877 13.875 14.125
14.25 1.76283e-05 0 1.60989e-07 0.0730594 0 0.00854323 14.125 14.375
14.50 4.34671e-06 0 8.04946e-08 0.0185185 0 0.0185185 14.375 14.625
14.75 1.77088e-06 0 0 0 0 0 14.625 14.875
15.00 8.04946e-08 0 0 0 0 0 14.875 15.125
15.25 8.04946e-08 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
