#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.0254964 1.60989e-07 -1.60989e-07 0.0154477 -9.77889e-08 9.77889e-08 8.625 8.875
9.00 0.0392674 1.36841e-06 -8.04946e-07 0.0115389 3.83984e-06 -3.67407e-06 8.875 9.125
9.25 0.106015 2.61607e-05 -1.03838e-05 0.0123656 2.05841e-05 -9.41753e-06 9.125 9.375
9.50 0.201857 0.00014972 -5.34484e-05 0.0321828 0.000120394 -4.52995e-05 9.375 9.625
9.75 0.206785 0.000378003 -0.000121386 0.0600179 0.000617087 -0.000206381 9.625 9.875
10.00 0.134677 0.0005827 -0.000168556 0.0906686 0.00278015 -0.000824459 9.875 10.125
10.25 0.0713168 0.000627455 -0.000187391 0.140635 0.00687839 -0.0021317 10.125 10.375
10.50 0.0336834 0.000269335 -8.1219e-05 0.137307 0.00667985 -0.0020251 10.375 10.625
10.75 0.015168 8.1541e-05 -2.41484e-05 0.114995 0.00469527 -0.00139084 10.625 10.875
11.00 0.00642033 2.37459e-05 -6.35907e-06 0.10129 0.00329918 -0.000889249 10.875 11.125
11.25 0.00252021 5.79561e-06 -1.12692e-06 0.085822 0.00209747 -0.000408597 11.125 11.375
11.50 0.000905886 5.63462e-07 -1.60989e-07 0.0657544 0.000580743 -0.000165999 11.375 11.625
11.75 0.000282617 1.60989e-07 0 0.050413 0.000540614 0 11.625 11.875
12.00 7.91262e-05 8.04946e-08 0 0.0528993 0 5.37559e-05 11.875 12.125
12.25 1.69844e-05 0 0 0.0236967 0 0 12.125 12.375
12.50 3.13929e-06 0 0 0.0512821 0 0 12.375 12.625
12.75 6.43957e-07 0 0 0 0 0 12.625 12.875
13.00 0 0 0 0 0 0 12.875 13.125
13.25 0 0 0 0 0 0 13.125 13.375
13.50 0 0 0 0 0 0 13.375 13.625
13.75 0 0 0 0 0 0 13.625 13.875
14.00 0 0 0 0 0 0 13.875 14.125
14.25 0 0 0 0 0 0 14.125 14.375
14.50 0 0 0 0 0 0 14.375 14.625
14.75 0 0 0 0 0 0 14.625 14.875
15.00 0 0 0 0 0 0 14.875 15.125
15.25 0 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
