#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.00241138 8.04946e-08 -8.04946e-08 0.074874 3.08827e-05 -3.08827e-05 8.625 8.875
9.00 0.00433447 8.04946e-08 0 0.131797 0 2.44379e-06 8.875 9.125
9.25 0.0206845 1.24767e-05 -4.58819e-06 0.17847 0.000340372 -0.000132993 9.125 9.375
9.50 0.0836006 0.000477655 -0.000125169 0.139825 0.00325945 -0.000851408 9.375 9.625
9.75 0.230351 0.00339816 -0.000744897 0.126536 0.00736672 -0.00158091 9.625 9.875
10.00 0.29861 0.00689863 -0.00157979 0.144452 0.0104956 -0.00234815 9.875 10.125
10.25 0.208517 0.00662124 -0.00140439 0.18795 0.0167784 -0.00341304 10.125 10.375
10.50 0.129625 0.0067341 -0.00132711 0.234332 0.0319826 -0.00625724 10.375 10.625
10.75 0.079923 0.00720708 -0.00133243 0.268434 0.0571996 -0.0108348 10.625 10.875
11.00 0.0482537 0.00458763 -0.000814525 0.28364 0.0602419 -0.0113419 10.875 11.125
11.25 0.028067 0.00216893 -0.000363433 0.273005 0.05125 -0.00901869 11.125 11.375
11.50 0.016302 0.00105915 -0.000182159 0.257521 0.0448372 -0.00802901 11.375 11.625
11.75 0.00945216 0.000519673 -8.95905e-05 0.246555 0.0388615 -0.00692247 11.625 11.875
12.00 0.00541704 0.00024084 -4.20987e-05 0.233963 0.0324154 -0.00584839 11.875 12.125
12.25 0.0030856 9.6513e-05 -1.57769e-05 0.219576 0.0235184 -0.00397007 12.125 12.375
12.50 0.00172387 3.96838e-05 -5.55413e-06 0.205127 0.0178864 -0.00255278 12.375 12.625
12.75 0.000945409 1.24767e-05 0 0.191315 0.0104492 0 12.625 12.875
13.00 0.000496813 3.86374e-06 1.36841e-06 0.168179 0.00625843 0.00245994 12.875 13.125
13.25 0.000254846 9.65935e-07 1.20742e-06 0.150347 0.00320825 0.00404468 13.125 13.375
13.50 0.000123962 1.60989e-07 4.82968e-07 0.122078 0.00113868 0.00343385 13.375 13.625
13.75 5.58632e-05 8.04946e-08 1.60989e-07 0.113833 0.00127506 0.00256117 13.625 13.875
14.00 2.14921e-05 0 0 0.0674157 0 0 13.875 14.125
14.25 7.64699e-06 0 0 0.0421053 0 0 14.125 14.375
14.50 1.28791e-06 0 0 0.0625 0 0 14.375 14.625
14.75 2.41484e-07 0 0 0 0 0 14.625 14.875
15.00 8.04946e-08 0 0 0 0 0 14.875 15.125
15.25 0 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
