#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.00293129 8.04946e-08 0 0.0653559 2.56598e-05 0 8.625 8.875
9.00 0.00468165 2.41484e-07 -1.60989e-07 0.117536 4.55156e-05 -3.03462e-05 8.875 9.125
9.25 0.019576 6.84204e-06 -2.49533e-06 0.137774 0.000209689 -7.70092e-05 9.125 9.375
9.50 0.0609965 0.000243577 -6.05319e-05 0.0896445 0.00208949 -0.000519946 9.375 9.625
9.75 0.154957 0.00303296 -0.000615381 0.0913151 0.00664476 -0.00138402 9.625 9.875
10.00 0.237394 0.00639924 -0.00128437 0.138106 0.00848456 -0.00187206 9.875 10.125
10.25 0.181705 0.00491798 -0.00108579 0.182805 0.0124639 -0.00280121 10.125 10.375
10.50 0.116232 0.00396613 -0.000842859 0.223879 0.0193147 -0.00391337 10.375 10.625
10.75 0.0725099 0.00373286 -0.000654824 0.253941 0.0323358 -0.00553194 10.625 10.875
11.00 0.0449113 0.00328354 -0.000517661 0.280803 0.0466743 -0.00749001 10.875 11.125
11.25 0.0270514 0.00193992 -0.000312561 0.282981 0.0468678 -0.00779879 11.125 11.375
11.50 0.0161508 0.00101898 -0.000168073 0.274046 0.0423473 -0.00732881 11.375 11.625
11.75 0.00963488 0.000537704 -8.06556e-05 0.266291 0.0383631 -0.00603083 11.625 11.875
12.00 0.00567632 0.000274406 -4.4594e-05 0.264954 0.0337949 -0.00561705 11.875 12.125
12.25 0.0033394 0.000135311 -1.80308e-05 0.248638 0.0292066 -0.00402907 12.125 12.375
12.50 0.00195988 6.17394e-05 -5.87611e-06 0.237514 0.0231371 -0.00227924 12.375 12.625
12.75 0.00115333 2.30215e-05 2.41484e-07 0.231714 0.0150356 0.000160903 12.625 12.875
13.00 0.000647096 7.64699e-06 3.13929e-06 0.223162 0.0089215 0.00391209 12.875 13.125
13.25 0.000368665 2.33434e-06 2.57583e-06 0.2 0.00503363 0.00562885 13.125 13.375
13.50 0.000194797 5.63462e-07 2.57583e-06 0.189669 0.00233717 0.0108587 13.375 13.625
13.75 0.00010424 4.82968e-07 1.4489e-06 0.166795 0.00384259 0.0117445 13.625 13.875
14.00 5.12751e-05 0 6.43957e-07 0.141287 0 0.0109216 13.875 14.125
14.25 2.50338e-05 0 4.02473e-07 0.109325 0 0.0145535 14.125 14.375
14.50 9.17638e-06 0 8.04946e-08 0.0263158 0 0.00861667 14.375 14.625
14.75 3.38077e-06 0 0 0.0238095 0 0 14.625 14.875
15.00 4.02473e-07 0 0 0 0 0 14.875 15.125
15.25 1.60989e-07 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
