#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.00304076 1.60989e-07 0 0.0201715 2.59373e-05 0 8.625 8.875
9.00 0.00496466 3.21978e-07 0 0.0436954 1.4089e-05 7.07805e-07 8.875 9.125
9.25 0.020438 1.33621e-05 -5.55413e-06 0.0739804 0.000164784 -7.36639e-05 9.125 9.375
9.50 0.0604605 0.000425736 -9.6513e-05 0.064085 0.00182455 -0.000425056 9.375 9.625
9.75 0.147309 0.00376988 -0.000704811 0.0783477 0.00641063 -0.00131833 9.625 9.875
10.00 0.225769 0.00650042 -0.00131697 0.132255 0.00800017 -0.00178039 9.875 10.125
10.25 0.175867 0.00456066 -0.00107034 0.177773 0.0114844 -0.00262859 10.125 10.375
10.50 0.113137 0.0035354 -0.000787881 0.218188 0.0171943 -0.0033112 10.375 10.625
10.75 0.0707809 0.00311385 -0.00056966 0.24871 0.0274155 -0.00472909 10.625 10.875
11.00 0.0438361 0.0029135 -0.000476608 0.275184 0.0428867 -0.00707102 10.875 11.125
11.25 0.0265882 0.00182554 -0.000293322 0.280682 0.0450961 -0.00745669 11.125 11.375
11.50 0.0159624 0.000961991 -0.00015133 0.273736 0.0406058 -0.0067057 11.375 11.625
11.75 0.00953716 0.000510819 -7.52624e-05 0.268876 0.0367202 -0.00557917 11.625 11.875
12.00 0.0056533 0.000274728 -4.41915e-05 0.263114 0.0339018 -0.00562698 11.875 12.125
12.25 0.00333473 0.000130401 -1.69039e-05 0.25461 0.0280043 -0.00373533 12.125 12.375
12.50 0.00197284 5.94855e-05 -5.31264e-06 0.241177 0.0220917 -0.00203794 12.375 12.625
12.75 0.00116041 2.34239e-05 -6.43957e-07 0.236335 0.0151103 -0.000423566 12.625 12.875
13.00 0.000663356 9.90083e-06 2.01236e-06 0.221818 0.0112047 0.00248961 12.875 13.125
13.25 0.000374461 2.65632e-06 3.62226e-06 0.211522 0.00555386 0.00770165 13.125 13.375
13.50 0.000205583 9.65935e-07 2.17335e-06 0.196554 0.00375734 0.0085845 13.375 13.625
13.75 0.0001139 3.21978e-07 1.12692e-06 0.171025 0.00233679 0.00828384 13.625 13.875
14.00 5.51388e-05 0 8.04946e-07 0.137226 0 0.0127818 13.875 14.125
14.25 2.84951e-05 0 4.02473e-07 0.121469 0 0.0125864 14.125 14.375
14.50 1.08668e-05 0 1.60989e-07 0.0518519 0 0.0142579 14.375 14.625
14.75 4.91017e-06 0 0 0 0 0 14.625 14.875
15.00 5.63462e-07 0 0 0.142857 0 0 14.875 15.125
15.25 1.60989e-07 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
