#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.0135329 0 0 0.0126218 0 0 8.625 8.875
9.00 0.0220723 8.04946e-08 -8.04946e-08 0.0122498 -4.47035e-08 4.47035e-08 8.875 9.125
9.25 0.0799343 1.12692e-05 -4.5077e-06 0.0253877 3.88622e-05 -1.66669e-05 9.125 9.375
9.50 0.236898 0.000444652 -0.000147064 0.070684 0.000755809 -0.000250563 9.375 9.625
9.75 0.387325 0.00243206 -0.000708835 0.106387 0.0031108 -0.000923559 9.625 9.875
10.00 0.305799 0.00373237 -0.00100675 0.140458 0.00738166 -0.00200611 9.875 10.125
10.25 0.190365 0.00605979 -0.00137114 0.186881 0.0226738 -0.00514556 10.125 10.375
10.50 0.114977 0.00714663 -0.00163146 0.245789 0.0425234 -0.0100634 10.375 10.625
10.75 0.0645734 0.00350015 -0.000794723 0.240378 0.0383481 -0.00904189 10.625 10.875
11.00 0.0344522 0.00142178 -0.000300245 0.216411 0.0307482 -0.00667952 10.875 11.125
11.25 0.0179912 0.000531103 -0.000114785 0.191568 0.0229982 -0.00505847 11.125 11.375
11.50 0.00914298 0.000182079 -3.6786e-05 0.161218 0.0162829 -0.00332618 11.375 11.625
11.75 0.00452903 5.69097e-05 -1.36036e-05 0.139447 0.010644 -0.00255933 11.625 11.875
12.00 0.00216724 1.5616e-05 -2.9783e-06 0.120227 0.00622007 -0.00117027 11.875 12.125
12.25 0.000958208 3.62226e-06 -4.82968e-07 0.102907 0.00337846 -0.000451937 12.125 12.375
12.50 0.000403036 8.04946e-07 -8.04946e-08 0.075694 0.00164302 0 12.375 12.625
12.75 0.000152457 1.60989e-07 0 0.0596621 0.000991914 0 12.625 12.875
13.00 4.98262e-05 0 0 0.0387722 0 0 12.875 13.125
13.25 1.37646e-05 0 0 0.0409357 0 0 13.125 13.375
13.50 2.89781e-06 0 0 0.0833333 0 0 13.375 13.625
13.75 1.60989e-07 0 0 0 0 0 13.625 13.875
14.00 0 0 0 0 0 0 13.875 14.125
14.25 0 0 0 0 0 0 14.125 14.375
14.50 0 0 0 0 0 0 14.375 14.625
14.75 0 0 0 0 0 0 14.625 14.875
15.00 0 0 0 0 0 0 14.875 15.125
15.25 0 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
