#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.0218111 2.41484e-07 -8.04946e-08 0.0131863 3.64147e-06 -3.54461e-06 8.625 8.875
9.00 0.0349543 8.85441e-07 -4.02473e-07 0.0100658 -1.39698e-07 2.55182e-07 8.875 9.125
9.25 0.108854 3.30028e-05 -1.13497e-05 0.013752 3.12747e-05 -1.11358e-05 9.125 9.375
9.50 0.260973 0.000255007 -8.55658e-05 0.0408353 0.000202775 -7.78846e-05 9.375 9.625
9.75 0.305239 0.000688148 -0.000215726 0.0767229 0.00090462 -0.000297621 9.625 9.875
10.00 0.213315 0.00116009 -0.000321817 0.1109 0.00370494 -0.00103337 9.875 10.125
10.25 0.119871 0.00195497 -0.000538026 0.165304 0.0127702 -0.0035639 10.125 10.375
10.50 0.0618574 0.00115075 -0.000316988 0.186197 0.0145946 -0.00407526 10.375 10.625
10.75 0.0303634 0.000402473 -0.000106977 0.156493 0.0109639 -0.00293237 10.625 10.875
11.00 0.0143876 0.000129355 -3.08294e-05 0.137669 0.0076728 -0.00183266 10.875 11.125
11.25 0.00639948 4.12937e-05 -9.41787e-06 0.115884 0.00566833 -0.0012992 11.125 11.375
11.50 0.00266936 7.4055e-06 -1.20742e-06 0.0944756 0.00250521 -0.000409409 11.375 11.625
11.75 0.00105408 1.12692e-06 -4.02473e-07 0.0759832 0.000986822 -0.000352681 11.625 11.875
12.00 0.000372046 3.21978e-07 0 0.0677196 0.000806123 0 11.875 12.125
12.25 0.000113819 0 0 0.0417256 0 0 12.125 12.375
12.50 2.88976e-05 0 0 0.0668524 0 0 12.375 12.625
12.75 7.16402e-06 0 0 0.011236 0 0 12.625 12.875
13.00 8.04946e-07 0 0 0 0 0 12.875 13.125
13.25 8.04946e-08 0 0 0 0 0 13.125 13.375
13.50 0 0 0 0 0 0 13.375 13.625
13.75 0 0 0 0 0 0 13.625 13.875
14.00 0 0 0 0 0 0 13.875 14.125
14.25 0 0 0 0 0 0 14.125 14.375
14.50 0 0 0 0 0 0 14.375 14.625
14.75 0 0 0 0 0 0 14.625 14.875
15.00 0 0 0 0 0 0 14.875 15.125
15.25 0 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
