#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.00258074 0 0 0.0635663 0 0 8.625 8.875
9.00 0.00469799 0 0 0.112261 0 0 8.875 9.125
9.25 0.0225528 1.17522e-05 -5.23215e-06 0.160712 0.000252768 -0.000112593 9.125 9.375
9.50 0.0927967 0.000512107 -0.000134104 0.134778 0.00295809 -0.000784352 9.375 9.625
9.75 0.246983 0.00366162 -0.000819193 0.126582 0.00717856 -0.0015811 9.625 9.875
10.00 0.306086 0.00699128 -0.0016115 0.144601 0.0104802 -0.00235184 9.875 10.125
10.25 0.211682 0.00680558 -0.00147442 0.187691 0.0172435 -0.00360489 10.125 10.375
10.50 0.131307 0.00723695 -0.00141807 0.235925 0.0342323 -0.00670928 10.375 10.625
10.75 0.0808087 0.00766284 -0.0014134 0.270827 0.0600583 -0.0114107 10.625 10.875
11.00 0.0483376 0.00459222 -0.000832636 0.282847 0.06047 -0.011522 10.875 11.125
11.25 0.0280047 0.00213053 -0.000373736 0.268827 0.0508384 -0.00941095 11.125 11.375
11.50 0.016166 0.00102961 -0.000178859 0.253101 0.04423 -0.0080353 11.375 11.625
11.75 0.00930872 0.000502045 -9.36957e-05 0.242001 0.0384608 -0.00745934 11.625 11.875
12.00 0.00529928 0.000225465 -4.08913e-05 0.229577 0.0312953 -0.00585413 11.875 12.125
12.25 0.00298965 8.74171e-05 -1.4328e-05 0.211895 0.0222848 -0.00375901 12.125 12.375
12.50 0.00165465 3.22783e-05 -3.62226e-06 0.198579 0.0153347 -0.00175059 12.375 12.625
12.75 0.000892122 1.03033e-05 -6.43957e-07 0.18569 0.00929728 -0.000587374 12.625 12.875
13.00 0.00046389 3.21978e-06 8.85441e-07 0.15721 0.00546469 0.00178558 12.875 13.125
13.25 0.000232227 4.02473e-07 8.04946e-07 0.136568 0.00149383 0.00300324 13.125 13.375
13.50 0.000107299 8.04946e-08 4.02473e-07 0.117779 0.000661336 0.00332161 13.375 13.625
13.75 4.86992e-05 0 1.60989e-07 0.100826 0 0.00298233 13.625 13.875
14.00 1.74673e-05 0 0 0.0506912 0 0 13.875 14.125
14.25 4.91017e-06 0 0 0.0163934 0 0 14.125 14.375
14.50 8.85441e-07 0 0 0.0909091 0 0 14.375 14.625
14.75 1.60989e-07 0 0 0 0 0 14.625 14.875
15.00 0 0 0 0 0 0 14.875 15.125
15.25 0 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
