#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.00222833 0 0 0.0701152 0 0 8.625 8.875
9.00 0.00384225 0 0 0.122599 0 0 8.875 9.125
9.25 0.0175122 6.92253e-06 -2.25385e-06 0.144872 0.000260457 -9.62466e-05 9.125 9.375
9.50 0.0608317 0.000246394 -6.59251e-05 0.0968409 0.00257592 -0.000692695 9.375 9.625
9.75 0.162678 0.00270389 -0.000565555 0.101157 0.00686421 -0.00146072 9.625 9.875
10.00 0.249901 0.00629588 -0.00129967 0.141196 0.00899461 -0.00204141 9.875 10.125
10.25 0.187366 0.00521114 -0.00110656 0.185081 0.0133516 -0.00287256 10.125 10.375
10.50 0.118996 0.00435846 -0.000871434 0.226082 0.0210633 -0.00403836 10.375 10.625
10.75 0.0740619 0.00434614 -0.000732984 0.256215 0.0370989 -0.00610414 10.625 10.875
11.00 0.0458219 0.00362065 -0.000578354 0.282132 0.0504774 -0.0083077 10.875 11.125
11.25 0.0274203 0.00204014 -0.000327613 0.282758 0.0486498 -0.00813761 11.125 11.375
11.50 0.0163101 0.00105255 -0.000179744 0.271616 0.0437939 -0.00769064 11.375 11.625
11.75 0.00968744 0.000556218 -8.54853e-05 0.264049 0.0396233 -0.00634241 11.625 11.875
12.00 0.00567922 0.000274084 -4.45135e-05 0.261431 0.0337732 -0.00568762 11.875 12.125
12.25 0.00332974 0.000130965 -1.97212e-05 0.245419 0.0285326 -0.00441885 12.125 12.375
12.50 0.0019433 5.73121e-05 -7.32501e-06 0.236476 0.0217924 -0.00282593 12.375 12.625
12.75 0.00112177 2.05261e-05 -6.43957e-07 0.226536 0.013828 -0.000443757 12.625 12.875
13.00 0.00063478 6.43957e-06 3.46127e-06 0.218615 0.00772166 0.0043842 12.875 13.125
13.25 0.00034999 1.93187e-06 2.81731e-06 0.198022 0.00440244 0.00650805 13.125 13.375
13.50 0.000189645 5.63462e-07 2.33434e-06 0.18039 0.00242797 0.0102143 13.375 13.625
13.75 9.76399e-05 8.04946e-08 8.85441e-07 0.166529 0.000686541 0.00762744 13.625 13.875
14.00 4.61234e-05 0 2.41484e-07 0.116928 0 0.00464774 13.875 14.125
14.25 2.1814e-05 0 2.41484e-07 0.0885609 0 0.0102027 14.125 14.375
14.50 6.52006e-06 0 8.04946e-08 0.0246914 0 0.0121914 14.375 14.625
14.75 2.57583e-06 0 0 0 0 0 14.625 14.875
15.00 2.41484e-07 0 0 0 0 0 14.875 15.125
15.25 8.04946e-08 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
