#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.00298715 0 0 0.0538938 0 0 8.625 8.875
9.00 0.00538863 2.41484e-07 -2.41484e-07 0.0902844 2.58312e-05 -2.58312e-05 8.875 9.125
9.25 0.0258323 1.18327e-05 -5.31264e-06 0.1371 0.000207335 -9.64254e-05 9.125 9.375
9.50 0.104591 0.00056805 -0.000153664 0.128156 0.00279818 -0.000768349 9.375 9.625
9.75 0.264244 0.00385658 -0.000907657 0.126921 0.00697741 -0.00160468 9.625 9.875
10.00 0.313003 0.00706662 -0.00165988 0.144317 0.0104591 -0.00241385 9.875 10.125
10.25 0.214576 0.0069916 -0.001517 0.18745 0.0179172 -0.00374858 10.125 10.375
10.50 0.132759 0.00780435 -0.00151024 0.237129 0.0369808 -0.00715564 10.375 10.625
10.75 0.0815923 0.00804801 -0.00147241 0.27338 0.0623336 -0.011897 10.625 10.875
11.00 0.0482852 0.0045147 -0.000824104 0.280317 0.0598861 -0.0114902 10.875 11.125
11.25 0.0277611 0.00205092 -0.000367216 0.264567 0.0496874 -0.0093779 11.125 11.375
11.50 0.0159684 0.000969799 -0.00017081 0.248746 0.0425283 -0.00780626 11.375 11.625
11.75 0.00909307 0.000462441 -8.59682e-05 0.23664 0.0366734 -0.00706172 11.625 11.875
12.00 0.00515326 0.000203651 -3.55786e-05 0.220947 0.0295568 -0.00527972 11.875 12.125
12.25 0.00286174 7.81602e-05 -1.27986e-05 0.200973 0.0211608 -0.00352959 12.125 12.375
12.50 0.00157399 2.76096e-05 -3.70275e-06 0.189629 0.0139698 -0.00190189 12.375 12.625
12.75 0.000822816 8.12995e-06 -6.43957e-07 0.175015 0.00807163 -0.000645146 12.625 12.875
13.00 0.000424287 2.17335e-06 1.04643e-06 0.1476 0.00396655 0.00248785 12.875 13.125
13.25 0.000204376 8.04946e-08 8.85441e-07 0.12052 0.000346251 0.00382686 13.125 13.375
13.50 9.37762e-05 0 1.60989e-07 0.103863 0 0.00154108 13.375 13.625
13.75 3.7108e-05 0 1.60989e-07 0.0932755 0 0.00395087 13.625 13.875
14.00 1.42475e-05 0 0 0.0451977 0 0 13.875 14.125
14.25 2.81731e-06 0 0 0 0 0 14.125 14.375
14.50 4.82968e-07 0 0 0.166667 0 0 14.375 14.625
14.75 1.60989e-07 0 0 0 0 0 14.625 14.875
15.00 0 0 0 0 0 0 14.875 15.125
15.25 0 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
