#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.0249301 0 0 0.0175292 0 0 8.625 8.875
9.00 0.0369571 1.4489e-06 -6.43957e-07 0.0126501 -2.75671e-07 4.96395e-07 8.875 9.125
9.25 0.094695 1.94797e-05 -8.69342e-06 0.012431 2.03792e-05 -9.0478e-06 9.125 9.375
9.50 0.172918 0.000105287 -3.63836e-05 0.0293066 9.19607e-05 -3.06033e-05 9.375 9.625
9.75 0.169821 0.000274245 -9.14419e-05 0.0539244 0.000519089 -0.000176582 9.625 9.875
10.00 0.106371 0.000406578 -0.000126055 0.0838839 0.00244346 -0.000786558 9.875 10.125
10.25 0.0547618 0.000372368 -0.000115751 0.129031 0.00533053 -0.00172563 10.125 10.375
10.50 0.0247916 0.00014481 -4.66869e-05 0.121689 0.00500688 -0.00162822 10.375 10.625
10.75 0.0107199 4.37086e-05 -1.22352e-05 0.1017 0.00360291 -0.0010166 10.625 10.875
11.00 0.00428899 1.20742e-05 -2.89781e-06 0.0897097 0.00255542 -0.000614613 10.875 11.125
11.25 0.00159725 3.05879e-06 -1.04643e-06 0.0763493 0.00176544 -0.000604726 11.125 11.375
11.50 0.000519351 2.41484e-07 -8.04946e-08 0.0596714 0.000437021 -0.000145718 11.375 11.625
11.75 0.000145695 8.04946e-08 0 0.0502762 0.00052442 0 11.625 11.875
12.00 3.94424e-05 0 0 0.0428571 0 0 11.875 12.125
12.25 6.27858e-06 0 0 0.0128205 0 0 12.125 12.375
12.50 1.60989e-06 0 0 0 0 0 12.375 12.625
12.75 1.60989e-07 0 0 0 0 0 12.625 12.875
13.00 0 0 0 0 0 0 12.875 13.125
13.25 0 0 0 0 0 0 13.125 13.375
13.50 0 0 0 0 0 0 13.375 13.625
13.75 0 0 0 0 0 0 13.625 13.875
14.00 0 0 0 0 0 0 13.875 14.125
14.25 0 0 0 0 0 0 14.125 14.375
14.50 0 0 0 0 0 0 14.375 14.625
14.75 0 0 0 0 0 0 14.625 14.875
15.00 0 0 0 0 0 0 14.875 15.125
15.25 0 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
