#HM Med_All Med_Cen Med_Sat Med_SF Med_Q Cen-All Sat-All SF-All Q-All Cen-Sat SF-Q True True_Cen
9.100000 -0.487225 -0.458171 -0.795327 -0.525904 0.000000 0.029054 -0.308102 0.000000 0.000000 0.337156 0.000000 -0.532968 -0.468643
9.300000 -0.626868 -0.599488 -0.864028 -0.661938 0.000000 0.027381 -0.237160 0.000000 0.000000 0.264541 0.000000 -0.670790 -0.610661
9.500000 -0.653224 -0.637575 -0.595371 -0.684683 0.000000 0.015649 0.057853 -0.031459 0.000000 -0.042204 0.000000 -0.676854 -0.630644
9.700000 -0.318419 -0.312041 -0.307881 -0.346269 1.041630 0.006378 0.010538 -0.027849 1.360049 -0.004160 -1.387898 -0.335566 -0.301148
9.900000 -0.073253 -0.065940 -0.150747 -0.097494 1.130159 0.007313 -0.077494 -0.024242 1.203412 0.084807 -1.227654 -0.084371 -0.051386
10.100000 -0.011340 -0.010605 -0.061570 -0.031972 0.000000 0.000735 -0.050230 -0.020632 0.000000 0.050965 0.000000 -0.023373 0.002022
10.300000 0.004153 -0.010078 -0.011408 -0.012866 0.000000 -0.014230 -0.015561 -0.017019 0.000000 0.001331 0.000000 -0.006122 0.003384
10.500000 -0.008211 -0.017478 -0.035208 -0.021619 0.000000 -0.009267 -0.026997 0.000000 0.000000 0.017729 0.000000 -0.016761 -0.005564
10.700000 -0.016044 -0.022504 -0.024271 -0.025846 0.000000 -0.006460 -0.008227 -0.009803 0.000000 0.001767 0.000000 -0.024125 -0.012290
10.900000 -0.019255 -0.024087 -0.009980 -0.025462 0.000000 -0.004832 0.009275 -0.006207 0.000000 -0.014107 0.000000 -0.026329 -0.015952
11.100000 -0.023968 -0.027251 -0.007369 -0.026612 0.000000 -0.003283 0.016599 -0.002645 0.000000 -0.019882 0.000000 -0.032475 -0.023992
11.300000 -0.028646 -0.028784 -0.002287 -0.027806 0.293221 -0.000138 0.026359 0.000840 0.321867 -0.026497 -0.321027 -0.033907 -0.026001
11.500000 -0.029547 -0.029792 0.016627 -0.025510 0.136000 -0.000245 0.046174 0.004037 0.165547 -0.046419 -0.161510 -0.032197 -0.026540
11.700000 -0.031323 -0.028246 -0.018279 -0.024474 -0.168000 0.003078 0.013045 0.006850 -0.136676 -0.009967 0.143526 -0.037159 -0.030825
11.900000 -0.037411 -0.034774 -0.037382 -0.030892 0.007523 0.002637 0.000029 0.006518 0.044934 0.002608 -0.038415 -0.032864 -0.029359
12.100000 -0.013174 -0.010657 -0.025386 -0.012585 0.046704 0.002518 -0.012212 0.000589 0.059878 0.014729 -0.059289 -0.010306 -0.010063
12.300000 0.008848 0.010758 -0.148596 0.000318 -0.129648 0.001910 -0.157444 -0.008530 -0.138496 0.159354 0.129966 0.007854 0.009033
12.500000 -0.011374 -0.000528 0.160045 -0.027197 -0.067431 0.010846 0.171419 -0.015823 -0.056057 -0.160573 0.040234 0.005316 0.004770
12.700000 0.038088 0.034025 0.000000 -0.004008 0.172903 0.000000 0.000000 -0.042095 0.134815 0.000000 -0.176910 -0.011803 -0.011646
12.900000 -0.245719 -0.241875 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.032497 0.037228
13.100000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13.300000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13.700000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13.900000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14.100000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14.300000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14.700000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14.900000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.100000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.300000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.700000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.900000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
