#HM Med_All Med_Cen Med_Sat Med_SF Med_Q Cen-All Sat-All SF-All Q-All Cen-Sat SF-Q True True_Cen
9.100000 -0.347288 -0.309218 -0.681161 -0.385742 0.000000 0.038070 -0.333873 0.000000 0.000000 0.371943 0.000000 -0.392639 -0.316643
9.300000 -0.495123 -0.459149 -0.807595 -0.530005 0.000000 0.035974 -0.312472 0.000000 0.000000 0.348446 0.000000 -0.538785 -0.467642
9.500000 -0.612701 -0.583617 -0.686149 -0.644012 0.000000 0.029084 -0.073447 -0.031311 0.000000 0.102532 0.000000 -0.649404 -0.587678
9.700000 -0.342467 -0.331332 -0.349499 -0.370213 0.888496 0.011135 -0.007032 -0.027746 1.230963 0.018167 -1.258709 -0.361039 -0.320150
9.900000 -0.075559 -0.064529 -0.164643 -0.099733 0.916557 0.011030 -0.089083 -0.024173 0.992116 0.100114 -1.016290 -0.086844 -0.049057
10.100000 0.003036 0.009753 -0.082519 -0.017566 0.954742 0.006717 -0.085554 -0.020601 0.951706 0.092272 -0.972308 -0.008182 0.024321
10.300000 0.023350 0.012365 -0.009132 0.006323 0.000000 -0.010985 -0.032482 -0.017027 0.000000 0.021497 0.000000 0.011302 0.025791
10.500000 0.011392 0.001592 -0.034308 -0.002063 0.000000 -0.009800 -0.045700 -0.013455 0.000000 0.035900 0.000000 0.001209 0.013675
10.700000 -0.001346 -0.008924 -0.024654 -0.011240 0.000000 -0.007579 -0.023308 -0.009895 0.000000 0.015730 0.000000 -0.010762 0.001468
10.900000 -0.013160 -0.018855 -0.015062 -0.019512 0.000000 -0.005695 -0.001902 -0.006352 0.000000 -0.003793 0.000000 -0.020428 -0.009747
11.100000 -0.023293 -0.025871 -0.022193 -0.026160 0.063197 -0.002577 0.001101 -0.002866 0.086490 -0.003678 -0.089356 -0.028710 -0.019559
11.300000 -0.030502 -0.032731 -0.002813 -0.030145 0.042162 -0.002228 0.027690 0.000358 0.072664 -0.029918 -0.072307 -0.034464 -0.026544
11.500000 -0.035262 -0.036043 -0.003625 -0.031954 0.033975 -0.000781 0.031637 0.003308 0.069237 -0.032418 -0.065930 -0.036520 -0.030691
11.700000 -0.038473 -0.033960 -0.017979 -0.032952 0.007820 0.004513 0.020494 0.005521 0.046293 -0.015981 -0.040772 -0.036121 -0.029652
11.900000 -0.029130 -0.029011 0.012468 -0.022561 0.008475 0.000119 0.041598 0.006569 0.037605 -0.041479 -0.031036 -0.033559 -0.032477
12.100000 -0.031282 -0.029879 -0.022533 -0.032909 0.057017 0.001403 0.008749 -0.001627 0.088299 -0.007346 -0.089926 -0.023146 -0.025486
12.300000 -0.013378 -0.016106 0.086052 -0.019022 -0.002104 -0.002728 0.099430 -0.005644 0.011274 -0.102158 -0.016918 -0.015805 -0.018203
12.500000 -0.003425 -0.003607 0.047176 -0.004354 -0.014155 -0.000181 0.050602 -0.000929 -0.010729 -0.050783 0.009801 -0.011190 -0.012587
12.700000 0.006884 0.003262 0.000000 0.033197 -0.077077 -0.003622 0.000000 0.026313 -0.083960 0.000000 0.110273 0.005037 0.004740
12.900000 0.080139 0.047118 0.000000 0.241067 0.081948 -0.033021 0.000000 0.160928 0.001809 0.000000 0.159119 0.033761 0.028835
13.100000 0.263242 0.271261 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.222836 0.226054
13.300000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13.700000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13.900000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14.100000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14.300000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14.700000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14.900000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.100000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.300000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.700000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.900000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
