#HM Med_All Med_Cen Med_Sat Med_SF Med_Q Cen-All Sat-All SF-All Q-All Cen-Sat SF-Q True True_Cen
9.100000 -0.061221 -0.007086 0.000000 -0.024654 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.039785 0.015389
9.300000 -0.266243 -0.213130 -0.372792 -0.230619 -0.592501 0.053112 -0.106550 0.035623 -0.326259 0.159662 0.361882 -0.246637 -0.192973
9.500000 -0.471204 -0.419122 -0.583059 -0.436532 -0.772175 0.052082 -0.111855 0.034672 -0.300971 0.163937 0.335643 -0.453433 -0.401286
9.700000 -0.665000 -0.616704 -0.743808 -0.631454 -0.686621 0.048297 -0.078807 0.033546 -0.021621 0.127104 0.055167 -0.649842 -0.601927
9.900000 -0.285459 -0.258114 -0.232100 -0.253873 -0.259358 0.027344 0.053359 0.031586 0.026101 -0.026014 0.005485 -0.273338 -0.246920
10.100000 -0.049419 -0.025491 -0.030976 -0.018537 -0.108730 0.023928 0.018443 0.030881 -0.059311 0.005485 0.090193 -0.039414 -0.016678
10.300000 -0.004692 0.015255 -0.007369 0.024686 -0.066008 0.019948 -0.002677 0.029378 -0.061316 0.022624 0.090695 0.003393 0.021462
10.500000 0.008180 0.024033 -0.004480 0.035415 -0.031886 0.015853 -0.012660 0.027235 -0.040066 0.028513 0.067301 0.014577 0.028539
10.700000 0.005625 0.012608 0.012460 0.029310 0.004081 0.006983 0.006835 0.023685 -0.001545 0.000148 0.025230 0.010290 0.014665
10.900000 0.005656 0.001562 0.020339 0.024941 -0.002215 -0.004094 0.014683 0.019286 -0.007871 -0.018777 0.027157 0.007877 0.000546
11.100000 -0.000717 -0.003033 -0.004893 0.014279 -0.015993 -0.002316 -0.004176 0.014996 -0.015276 0.001860 0.030272 0.001590 -0.004695
11.300000 0.003830 0.006859 -0.014845 0.014622 -0.015556 0.003029 -0.018675 0.010792 -0.019386 0.021704 0.030179 0.005681 0.005528
11.500000 0.017510 0.022518 -0.015808 0.024755 -0.001437 0.005008 -0.033318 0.007245 -0.018947 0.038326 0.026192 0.021591 0.024424
11.700000 0.022138 0.027766 -0.030006 0.026420 0.004418 0.005628 -0.052144 0.004282 -0.017720 0.057772 0.022002 0.028700 0.033891
11.900000 0.010964 0.011286 -0.034757 0.011320 -0.008051 0.000322 -0.045721 0.000356 -0.019015 0.046043 0.019372 0.017283 0.020612
12.100000 0.000319 -0.005902 -0.015320 -0.003482 -0.026966 -0.006221 -0.015640 -0.003802 -0.027285 0.009419 0.023483 0.004914 0.003595
12.300000 0.000378 -0.008849 0.013807 -0.005868 -0.036297 -0.009226 0.013429 -0.006246 -0.036674 -0.022655 0.030428 0.002222 -0.001526
12.500000 0.010785 0.005384 0.026619 0.005890 -0.028694 -0.005401 0.015834 -0.004896 -0.039479 -0.021235 0.034583 0.011712 0.010371
12.700000 0.009848 0.007701 0.019970 0.019750 -0.030442 -0.002147 0.010122 0.009902 -0.040290 -0.012269 0.050192 0.008623 0.008804
12.900000 0.011015 0.013156 0.002692 0.021360 -0.019550 0.002141 -0.008323 0.010345 -0.030565 0.010464 0.040910 0.008825 0.011716
13.100000 0.000494 0.006278 -0.022059 0.013934 -0.021673 0.005783 -0.022554 0.013440 -0.022167 0.028337 0.035607 0.002476 0.006345
13.300000 0.010776 0.014965 0.007283 0.001610 -0.003371 0.004189 -0.003493 -0.009166 -0.014147 0.007682 0.004982 0.010927 0.016210
13.500000 0.006378 0.013279 -0.000170 0.016484 -0.008595 0.006901 -0.006547 0.010107 -0.014972 0.013448 0.025079 0.012228 0.015884
13.700000 0.016778 0.018559 0.014826 0.012253 0.003824 0.001781 -0.001952 -0.004525 -0.012954 0.003733 0.008429 0.016691 0.024421
13.900000 0.022467 0.027600 -0.046992 -0.007802 0.011600 0.005133 -0.069459 -0.030268 -0.010866 0.074592 -0.019402 0.039033 0.044199
14.100000 0.004380 0.005212 0.078719 -0.054531 -0.005491 0.000832 0.074339 -0.058911 -0.009871 -0.073507 -0.049040 -0.001455 -0.001430
14.300000 0.005926 0.006075 -0.024356 0.000000 -0.002999 0.000149 -0.030282 0.000000 -0.008925 0.030431 0.000000 0.006528 0.007098
14.500000 -0.017349 -0.022889 0.000000 0.000000 -0.029039 -0.005539 0.000000 0.000000 -0.011690 0.000000 0.000000 -0.027449 -0.033905
14.700000 0.003393 -0.003893 0.000000 0.000000 -0.006441 0.000000 0.000000 0.000000 -0.009834 0.000000 0.000000 0.008664 0.001156
14.900000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.100000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.300000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.700000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.900000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
