#HM Med_All Med_Cen Med_Sat Med_SF Med_Q Cen-All Sat-All SF-All Q-All Cen-Sat SF-Q True True_Cen
9.100000 -0.759104 -0.734028 -0.523662 -0.808827 0.000000 0.025076 0.235442 0.000000 0.000000 -0.210366 0.000000 -0.764571 -0.760174
9.300000 -0.704417 -0.681940 -0.456711 -0.748800 0.000000 0.022478 0.247706 0.000000 0.000000 -0.225229 0.000000 -0.703607 -0.699638
9.500000 -0.515485 -0.497484 -0.247143 -0.554528 0.000000 0.018001 0.268342 0.000000 0.000000 -0.250341 0.000000 -0.512128 -0.510398
9.700000 -0.219037 -0.203668 -0.041519 -0.252740 0.000000 0.015368 0.177518 0.000000 0.000000 -0.162150 0.000000 -0.217211 -0.215598
9.900000 -0.073261 -0.061725 0.074970 -0.101625 0.000000 0.011535 0.148231 0.000000 0.000000 -0.136696 0.000000 -0.069345 -0.068955
10.100000 -0.039023 -0.032754 0.103884 -0.062047 0.000000 0.006269 0.142907 0.000000 0.000000 -0.136638 0.000000 -0.034961 -0.037378
10.300000 -0.031088 -0.025835 0.070940 -0.048773 0.000000 0.005253 0.102028 0.000000 0.000000 -0.096775 0.000000 -0.026975 -0.028730
10.500000 -0.028766 -0.022069 0.023644 -0.041112 0.000000 0.006696 0.052410 0.000000 0.000000 -0.045714 0.000000 -0.024036 -0.022638
10.700000 -0.016170 -0.010994 0.011508 -0.023181 0.000000 0.005176 0.027678 0.000000 0.000000 -0.022502 0.000000 -0.013713 -0.011405
10.900000 -0.004033 -0.000929 0.017496 -0.005726 0.000000 0.003104 0.021530 0.000000 0.000000 -0.018425 0.000000 0.001026 0.005495
11.100000 -0.012657 -0.013663 0.022469 -0.009142 0.000000 -0.001005 0.035126 0.000000 0.000000 -0.036132 0.000000 -0.006068 -0.001803
11.300000 -0.001736 -0.000728 -0.028520 0.006349 0.000000 0.001008 -0.026783 0.000000 0.000000 0.027792 0.000000 -0.007572 -0.004542
11.500000 0.002706 -0.004220 -0.008773 0.011878 0.000000 -0.006926 -0.011479 0.000000 0.000000 0.004553 0.000000 0.013365 0.016611
11.700000 -0.054487 -0.066980 0.000000 -0.059554 0.000000 -0.012493 0.000000 0.000000 0.000000 0.000000 0.000000 -0.000159 -0.011631
11.900000 0.130255 0.122339 0.000000 0.090914 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.105332 0.110145
12.100000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
12.300000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
12.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
12.700000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
12.900000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13.100000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13.300000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13.700000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13.900000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14.100000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14.300000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14.700000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14.900000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.100000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.300000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.700000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.900000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
