#HM(0) Med_All(1) Err+(2) Err-(3) Med_Cen(4) Err+(5) Err-(6) Med_Cen_SF(7) Err+(8) Err-(9) Med_Cen_Q(10) Err+(11) Err-(12) Med_Sat(13) Err+(14) Err-(15) Med_SF(16) Err+(17) Err-(18) Med_Q(19) Err+(20) Err-(21) True_Med_All(22) Err+(23) Err-(24) True_Cen(25) Err+(26) Err-(27) True_Cen_SF(28) Err+(29) Err-(30) True_Cen_Q(31) Err+(32) Err-(33) True_Sat(34) Err+(35) Err-(36) True_SF(37) Err+(38) Err-(39) True_Q(40) Err+(41) Err-(42) 
9.100000 -3.455327 0.418586 0.405401 -3.493954 0.475512 0.370076 -3.423776 0.423317 0.465532 0.000000 0.000000 0.000000 -3.757861 0.509472 0.269634 -3.399908 0.398083 0.509015 0.000000 0.000000 0.000000 -3.434236 0.438026 0.461442 -3.422781 0.432279 0.480326 -3.395988 0.332459 0.525272 0.000000 0.000000 0.000000 -3.693835 0.571325 0.223046 -3.453081 0.446329 0.455013 0.000000 0.000000 0.000000
9.300000 -3.321402 0.355652 0.369698 -3.355141 0.393241 0.368001 -3.292999 0.353413 0.433843 0.000000 0.000000 0.000000 -3.585311 0.441374 0.246458 -3.273243 0.333945 0.463266 0.000000 0.000000 0.000000 -3.299648 0.378451 0.434114 -3.290152 0.372770 0.434576 -3.266524 0.300870 0.491313 0.000000 0.000000 0.000000 -3.525894 0.488113 0.206069 -3.317011 0.380701 0.426095 0.000000 0.000000 0.000000
9.500000 -3.187478 0.300792 0.355057 -3.216328 0.329547 0.339412 -3.162222 0.302038 0.402131 0.000000 0.000000 0.000000 -3.412760 0.371152 0.227907 -3.146579 0.279652 0.413310 0.000000 0.000000 0.000000 -3.165060 0.318878 0.392902 -3.157524 0.305419 0.402086 -3.137059 0.263002 0.450647 0.000000 0.000000 0.000000 -3.357953 0.407919 0.199449 -3.180941 0.331238 0.375150 0.000000 0.000000 0.000000
9.700000 -3.053554 0.254620 0.320515 -3.077515 0.282004 0.314321 -3.031446 0.254894 0.365054 0.000000 0.000000 0.000000 -3.240210 0.307526 0.214654 -3.019915 0.247258 0.348463 0.000000 0.000000 0.000000 -3.030471 0.265359 0.349919 -3.024895 0.254040 0.350359 -3.007595 0.236381 0.395418 0.000000 0.000000 0.000000 -3.190013 0.333289 0.189917 -3.044872 0.273586 0.344995 0.000000 0.000000 0.000000
9.900000 -2.919630 0.193261 0.286179 -2.938702 0.214546 0.277850 -2.900669 0.186556 0.316567 0.000000 0.000000 0.000000 -3.067654 0.257034 0.205952 -2.893251 0.183439 0.316990 0.000000 0.000000 0.000000 -2.895883 0.215903 0.305089 -2.892267 0.215919 0.310486 -2.878131 0.187254 0.342974 0.000000 0.000000 0.000000 -3.022079 0.281192 0.178365 -2.908802 0.215934 0.301522 0.000000 0.000000 0.000000
10.100000 -2.785706 0.151637 0.247672 -2.799889 0.166081 0.252568 -2.769892 0.129035 0.279197 0.000000 0.000000 0.000000 -2.895044 0.198886 0.195089 -2.766587 0.141996 0.271907 0.000000 0.000000 0.000000 -2.761295 0.166341 0.280389 -2.759638 0.173433 0.279420 -2.748667 0.160241 0.312363 0.000000 0.000000 0.000000 -2.854148 0.226862 0.181011 -2.772732 0.180747 0.282074 0.000000 0.000000 0.000000
10.300000 -2.651783 0.120130 0.246078 -2.661078 0.131089 0.251534 -2.639116 0.110018 0.268247 0.000000 0.000000 0.000000 -2.722060 0.144456 0.209316 -2.639922 0.119052 0.262456 0.000000 0.000000 0.000000 -2.626708 0.143978 0.257986 -2.627011 0.127055 0.269049 -2.619203 0.122793 0.293557 0.000000 0.000000 0.000000 -2.686054 0.176095 0.192655 -2.636663 0.147978 0.268781 0.000000 0.000000 0.000000
10.500000 -2.517879 0.122315 0.242649 -2.522280 0.118070 0.240813 -2.508340 0.097628 0.259309 0.000000 0.000000 0.000000 -2.547319 0.119796 0.229803 -2.513259 0.108073 0.252301 0.000000 0.000000 0.000000 -2.492136 0.116269 0.257172 -2.494397 0.119263 0.254309 -2.489743 0.121385 0.264719 0.000000 0.000000 0.000000 -2.516464 0.145872 0.212600 -2.500599 0.130170 0.255103 0.000000 0.000000 0.000000
10.700000 -2.384138 0.122412 0.244678 -2.383623 0.123930 0.246920 -2.377583 0.110311 0.270235 0.000000 0.000000 0.000000 -2.367130 0.118323 0.265334 -2.386611 0.122523 0.256654 0.000000 0.000000 0.000000 -2.357702 0.104477 0.254306 -2.361915 0.102729 0.248232 -2.360336 0.105599 0.270238 0.000000 0.000000 0.000000 -2.339825 0.102614 0.249856 -2.364609 0.107243 0.265069 0.000000 0.000000 0.000000
10.900000 -2.251924 0.121456 0.292118 -2.246381 0.111658 0.295207 -2.247180 0.114962 0.294364 0.000000 0.000000 0.000000 -2.177307 0.076982 0.318786 -2.260250 0.122799 0.285879 0.000000 0.000000 0.000000 -2.224630 0.093931 0.315017 -2.230728 0.101941 0.309285 -2.231654 0.112792 0.310497 0.000000 0.000000 0.000000 -2.145648 0.061023 0.334761 -2.229520 0.106832 0.312474 0.000000 0.000000 0.000000
11.100000 -2.133670 0.133191 0.410676 -2.123154 0.130652 0.413681 -2.123628 0.151422 0.405236 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -2.139302 0.173631 0.387216 0.000000 0.000000 0.000000 -2.104737 0.121093 0.439250 -2.112122 0.131778 0.434887 -2.112562 0.137310 0.439029 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -2.105218 0.136740 0.438515 0.000000 0.000000 0.000000
11.300000 -2.124027 0.242369 0.669997 -2.116823 0.248565 0.653684 -2.113968 0.259915 0.574702 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -2.108984 0.242293 0.592839 0.000000 0.000000 0.000000 -2.093461 0.250641 0.673344 -2.098258 0.256033 0.657226 -2.102686 0.270957 0.565819 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -2.091341 0.254505 0.554912 0.000000 0.000000 0.000000
11.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
11.700000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
11.900000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
12.100000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
12.300000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
