#HM Cen_All Sat_All SF_All Q_All Cen_Sat SF_Q
9.100000 -0.029062 0.012174 0.054240 0.309055 0.007401 0.142245 0.038679 0.026336 0.066671 0.000000 0.000000 0.000000 -0.338117 0.115997 0.029770 0.000000 0.000000 0.000000
9.300000 -0.027410 0.009634 0.050316 0.288838 0.009858 0.129395 0.035069 0.025643 0.061079 0.000000 0.000000 0.000000 -0.316247 0.106419 0.028937 0.000000 0.000000 0.000000
9.500000 -0.025758 0.008451 0.046390 0.268620 0.008992 0.115925 0.031459 0.024267 0.054995 0.000000 0.153563 0.000000 -0.294378 0.094869 0.028067 0.000000 0.000000 0.158822
9.700000 -0.024105 0.007399 0.042460 0.248403 0.010043 0.103448 0.027848 0.021671 0.048808 0.452058 2.649736 0.452058 -0.272508 0.082225 0.028339 -0.424209 0.424209 2.648194
9.900000 -0.022453 0.006317 0.038328 0.228185 0.012272 0.086724 0.024238 0.018901 0.043671 0.397522 2.708958 0.360031 -0.250638 0.069768 0.028089 -0.373284 0.331582 2.694172
10.100000 -0.020800 0.005417 0.035099 0.207965 0.014343 0.071738 0.020628 0.015830 0.035701 0.000000 1.376700 0.000000 -0.228765 0.058798 0.028620 0.000000 0.000000 1.384148
10.300000 -0.019148 0.003732 0.030919 0.187740 0.015090 0.059784 0.017018 0.014976 0.028614 0.000000 0.000000 0.000000 -0.206888 0.048572 0.027305 0.000000 0.000000 0.000000
10.500000 -0.017495 0.002450 0.024672 0.167501 0.015522 0.045367 0.013408 0.011228 0.022723 0.000000 0.000000 0.000000 -0.184997 0.036748 0.030289 0.000000 0.000000 0.000000
10.700000 -0.015842 0.001637 0.021430 0.147229 0.017110 0.031890 0.009802 0.010514 0.017769 0.000000 0.000000 0.000000 -0.163071 0.024404 0.030026 0.000000 0.000000 0.000000
10.900000 -0.014187 0.000000 0.016415 0.126876 0.019865 0.020434 0.006204 0.012132 0.013776 0.000000 0.000000 0.000000 -0.141063 0.013727 0.029668 0.000000 0.000000 0.000000
11.100000 -0.012527 0.000000 0.014222 0.106373 0.027593 0.010450 0.002637 0.012653 0.010646 0.000000 0.000000 0.000000 -0.118900 0.004727 0.032682 0.000000 0.000000 0.000000
11.300000 -0.010851 0.000687 0.012102 0.085778 0.032949 0.003193 -0.000832 0.014753 0.008147 0.012629 -0.012629 0.012629 -0.096628 -0.000436 0.039088 -0.013462 0.013462 -0.013462
11.500000 -0.009131 0.000944 0.010445 0.065848 0.038383 -0.002577 -0.003987 0.016909 0.005740 -0.035030 0.035030 -0.012077 -0.074979 -0.005027 0.044892 0.031043 -0.008083 0.031043
11.700000 -0.007281 0.001851 0.009968 0.048562 0.043860 -0.006068 -0.006171 0.020479 0.004674 -0.070371 0.070371 -0.012231 -0.055842 -0.007943 0.045826 0.064199 -0.012874 0.064199
11.900000 -0.005075 0.003546 0.009524 0.034490 0.044543 -0.007037 -0.005506 0.017967 0.004765 -0.089449 0.089449 -0.003988 -0.039565 -0.008473 0.045356 0.083944 0.000000 0.083944
12.100000 -0.002039 0.003377 0.009488 0.014641 0.044757 -0.008625 0.002726 0.018489 0.009296 -0.095414 0.095414 0.008895 -0.016679 -0.011438 0.046661 0.098140 0.014892 0.098140
12.300000 0.002223 0.002681 0.009692 -0.029540 0.068724 -0.018102 0.025850 0.015369 0.022722 -0.091668 0.091668 0.020787 0.031763 -0.023652 0.072185 0.117518 0.023531 0.117518
12.500000 0.005910 0.004219 0.010749 -0.093060 0.122915 -0.008939 0.053723 0.018616 0.045963 -0.058454 0.058454 0.035936 0.098970 -0.016668 0.125095 0.112177 0.040413 0.112177
12.700000 0.004063 0.013317 0.014208 0.000000 0.000000 0.000000 0.025100 0.059121 0.040512 0.037052 -0.023150 0.067029 0.000000 0.000000 0.000000 -0.011951 0.104498 -0.011951
12.900000 -0.003844 0.023705 0.016196 0.000000 0.000000 0.000000 0.000000 0.000000 0.038742 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13.100000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13.300000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13.700000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13.900000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14.100000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14.300000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14.700000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14.900000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.100000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.300000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.700000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.900000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
