#HM Cen_All Sat_All SF_All Q_All Cen_Sat SF_Q
9.100000 -0.036738 0.063058 0.016654 -0.265680 0.264492 0.033763 0.054790 0.012309 0.117706 0.000000 0.000000 0.000000 0.228942 0.068028 0.238625 0.000000 0.000000 0.000000
9.300000 -0.032398 0.054239 0.013330 -0.233689 0.234066 0.028883 0.047945 0.009827 0.102360 0.000000 0.000000 0.000000 0.201291 0.055731 0.197884 0.000000 0.000000 0.000000
9.500000 -0.028058 0.046566 0.012911 -0.201697 0.202047 0.023910 0.041101 0.010930 0.088407 0.000000 0.000000 0.000000 0.173639 0.045159 0.169669 0.000000 0.000000 0.000000
9.700000 -0.023718 0.040465 0.010451 -0.169707 0.169458 0.017789 0.034256 0.009970 0.072949 0.000000 0.000000 0.000000 0.145988 0.035479 0.142464 0.000000 0.000000 0.000000
9.900000 -0.019379 0.033905 0.009814 -0.137715 0.131743 0.013625 0.027412 0.009209 0.059153 0.000000 0.000000 0.000000 0.118336 0.024191 0.115586 0.000000 0.000000 0.000000
10.100000 -0.015039 0.028263 0.008926 -0.105705 0.096267 0.010919 0.020567 0.006420 0.046238 0.000000 0.000000 0.000000 0.090667 0.018912 0.086205 0.000000 0.000000 0.000000
10.300000 -0.010699 0.019194 0.007795 -0.073550 0.064071 0.006329 0.013724 0.006065 0.032775 0.000000 0.000000 0.000000 0.062852 0.011822 0.055849 0.000000 0.000000 0.000000
10.500000 -0.006357 0.012954 0.006704 -0.040556 0.032901 0.008199 0.006887 0.009201 0.020753 0.000000 0.000000 0.000000 0.034199 0.010069 0.030586 0.000000 0.000000 0.000000
10.700000 -0.002005 0.008709 0.006385 -0.004318 0.011060 0.017096 0.000103 0.010978 0.009256 0.000000 0.000000 0.000000 0.002313 0.017449 0.010719 0.000000 0.000000 0.000000
10.900000 0.002407 0.003612 0.006043 0.040017 0.001958 0.048747 -0.006249 0.013552 0.003021 0.000000 0.000000 0.000000 -0.037610 0.045545 0.003592 0.000000 0.000000 0.000000
11.100000 0.007036 0.002038 0.010798 0.000000 0.000000 0.000000 -0.009436 0.026292 -0.000103 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
11.300000 0.010903 0.001445 0.016499 0.000000 0.000000 0.000000 0.004135 0.039486 0.012650 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
