#HM(0) Med_All(1) Err+(2) Err-(3) Med_Cen(4) Err+(5) Err-(6) Med_Cen_SF(7) Err+(8) Err-(9) Med_Cen_Q(10) Err+(11) Err-(12) Med_Sat(13) Err+(14) Err-(15) Med_SF(16) Err+(17) Err-(18) Med_Q(19) Err+(20) Err-(21) True_Med_All(22) Err+(23) Err-(24) True_Cen(25) Err+(26) Err-(27) True_Cen_SF(28) Err+(29) Err-(30) True_Cen_Q(31) Err+(32) Err-(33) True_Sat(34) Err+(35) Err-(36) True_SF(37) Err+(38) Err-(39) True_Q(40) Err+(41) Err-(42) 
9.100000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
9.300000 -4.560623 0.047666 0.297689 -4.659414 0.046394 0.301995 -4.660180 0.075916 0.308281 0.000000 0.000000 0.000000 -4.525366 0.172809 0.154853 -4.549895 0.062455 0.327618 0.000000 0.000000 0.000000 -4.560008 0.063040 0.328556 -4.648426 0.068855 0.348227 -4.645898 0.077356 0.370545 0.000000 0.000000 0.000000 -4.515031 0.205709 0.196483 -4.525901 0.036125 0.390822 0.000000 0.000000 0.000000
9.500000 -4.336346 0.043731 0.266618 -4.429467 0.035955 0.280920 -4.429023 0.062030 0.280687 -4.298150 0.179324 0.099575 -4.284090 0.143312 0.143604 -4.328130 0.052919 0.291181 -3.833088 0.415777 -0.000396 -4.334568 0.050330 0.308250 -4.418247 0.055192 0.321594 -4.415971 0.060647 0.341152 -4.319687 0.174755 0.122555 -4.272772 0.140604 0.202830 -4.307003 0.027545 0.363055 -3.802968 0.346912 0.081125
9.700000 -4.112100 0.032286 0.233588 -4.199546 0.031786 0.259140 -4.197886 0.048261 0.253223 -4.087377 0.143837 0.098493 -4.042826 0.118073 0.130407 -4.106389 0.039189 0.258781 -3.656454 0.371800 -0.002757 -4.109158 0.042605 0.284486 -4.188093 0.049154 0.299970 -4.186068 0.050637 0.305772 -4.104823 0.146674 0.117377 -4.030526 0.119802 0.190486 -4.088137 0.030343 0.325414 -3.630374 0.313573 0.075892
9.900000 -3.887918 0.024978 0.213031 -3.969679 0.029985 0.228681 -3.966791 0.034273 0.227396 -3.876651 0.127150 0.099489 -3.801590 0.096238 0.116729 -3.884698 0.025105 0.219422 -3.479922 0.324091 0.000000 -3.883812 0.036816 0.251938 -3.957989 0.040017 0.269743 -3.956216 0.041414 0.275729 -3.890007 0.121591 0.118105 -3.788307 0.094735 0.179016 -3.869329 0.025185 0.288031 -3.457868 0.269977 0.069968
10.100000 -3.663862 0.020136 0.188474 -3.739925 0.021930 0.202656 -3.735782 0.026407 0.198149 -3.666021 0.107844 0.093705 -3.560423 0.077953 0.105664 -3.663096 0.017768 0.189304 -3.303563 0.271162 0.002329 -3.658591 0.027915 0.234666 -3.727992 0.030422 0.247057 -3.726467 0.034577 0.256259 -3.675288 0.103842 0.123187 -3.546154 0.077917 0.167058 -3.650603 0.023578 0.250237 -3.285468 0.237644 0.074617
10.300000 -3.440012 0.014986 0.155722 -3.510392 0.013671 0.174468 -3.504929 0.011343 0.176990 -3.455583 0.088534 0.092403 -3.319409 0.056402 0.089393 -3.441602 0.012647 0.155256 -3.127444 0.222933 0.000000 -3.433585 0.023659 0.201646 -3.498208 0.026301 0.214706 -3.496922 0.026673 0.226632 -3.460758 0.084856 0.116042 -3.304155 0.054696 0.152845 -3.431886 0.020996 0.216242 -3.113070 0.203730 0.070443
10.500000 -3.216311 0.008546 0.134286 -3.281199 0.005410 0.144662 -3.274250 0.001853 0.154581 -3.245480 0.069042 0.087584 -3.078717 0.028065 0.079737 -3.219994 0.008451 0.131171 -2.951458 0.173847 0.004470 -3.208776 0.025986 0.183928 -3.268776 0.023603 0.192902 -3.267694 0.024995 0.199867 -3.246539 0.067119 0.109486 -3.062514 0.032458 0.145212 -3.212657 0.021244 0.188297 -2.940149 0.164488 0.058773
10.700000 -2.991903 0.006454 0.113731 -3.052118 0.006741 0.127276 -3.043296 0.001445 0.135520 -3.035777 0.048113 0.079627 -2.838540 0.017165 0.070683 -2.997130 0.009006 0.104236 -2.774826 0.128815 0.009303 -2.983440 0.022357 0.169301 -3.039566 0.016115 0.177277 -3.038588 0.020112 0.180345 -3.032600 0.055520 0.109086 -2.821645 0.023218 0.141376 -2.991119 0.028959 0.161243 -2.765236 0.128367 0.065981
10.900000 -2.763624 0.003295 0.094712 -2.821261 0.007135 0.108335 -2.810011 0.000109 0.106922 -2.825837 0.034270 0.076239 -2.598639 0.009784 0.065598 -2.769694 0.010643 0.085134 -2.595269 0.092686 0.014463 -2.754683 0.026859 0.155581 -2.809009 0.016645 0.162428 -2.807960 0.014865 0.157073 -2.818078 0.041818 0.114056 -2.582102 0.017350 0.137143 -2.763142 0.027970 0.145212 -2.585476 0.087270 0.069774
