#HM(0) Med_All(1) Err+(2) Err-(3) Med_Cen(4) Err+(5) Err-(6) Med_Cen_SF(7) Err+(8) Err-(9) Med_Cen_Q(10) Err+(11) Err-(12) Med_Sat(13) Err+(14) Err-(15) Med_SF(16) Err+(17) Err-(18) Med_Q(19) Err+(20) Err-(21) True_Med_All(22) Err+(23) Err-(24) True_Cen(25) Err+(26) Err-(27) True_Cen_SF(28) Err+(29) Err-(30) True_Cen_Q(31) Err+(32) Err-(33) True_Sat(34) Err+(35) Err-(36) True_SF(37) Err+(38) Err-(39) True_Q(40) Err+(41) Err-(42) 
9.100000 -3.717706 0.376894 0.136515 -3.737539 0.359037 0.155298 -3.701306 0.357460 0.150455 0.000000 0.000000 0.000000 -3.573002 0.333168 0.137169 -3.674756 0.351968 0.160653 0.000000 0.000000 0.000000 -3.677382 0.366379 0.166219 -3.709154 0.365203 0.153049 -3.667248 0.352468 0.172793 0.000000 0.000000 0.000000 -3.536908 0.313070 0.143726 -3.671468 0.361582 0.154116 0.000000 0.000000 0.000000
9.300000 -3.589309 0.341290 0.129722 -3.607675 0.321177 0.143520 -3.574990 0.318194 0.138891 0.000000 0.000000 0.000000 -3.455529 0.298379 0.131623 -3.550552 0.322118 0.146279 0.000000 0.000000 0.000000 -3.550338 0.329915 0.150207 -3.579909 0.330186 0.145751 -3.541725 0.322397 0.157949 0.000000 0.000000 0.000000 -3.420560 0.287846 0.129337 -3.545351 0.323969 0.145341 0.000000 0.000000 0.000000
9.500000 -3.460912 0.302146 0.118637 -3.477812 0.286325 0.131368 -3.448674 0.284369 0.136707 0.000000 0.000000 0.000000 -3.338056 0.272455 0.123842 -3.426347 0.284525 0.130920 0.000000 0.000000 0.000000 -3.423294 0.291159 0.139076 -3.450665 0.295169 0.129380 -3.416203 0.281859 0.141349 0.000000 0.000000 0.000000 -3.304212 0.260531 0.120858 -3.419234 0.300500 0.135742 0.000000 0.000000 0.000000
9.700000 -3.332515 0.266949 0.112981 -3.347948 0.249907 0.121970 -3.322358 0.253721 0.122339 0.000000 0.000000 0.000000 -3.220584 0.240327 0.113275 -3.302143 0.254807 0.116371 0.000000 0.000000 0.000000 -3.296251 0.254423 0.126231 -3.321420 0.257397 0.115760 -3.290681 0.247027 0.120047 0.000000 0.000000 0.000000 -3.187864 0.231282 0.109209 -3.293116 0.263365 0.121197 0.000000 0.000000 0.000000
9.900000 -3.204117 0.228069 0.105781 -3.218085 0.222717 0.109815 -3.196042 0.221717 0.106035 0.000000 0.000000 0.000000 -3.103112 0.209827 0.104103 -3.177939 0.221115 0.110299 0.000000 0.000000 0.000000 -3.169207 0.219422 0.119702 -3.192175 0.219156 0.105468 -3.165159 0.216161 0.108687 0.000000 0.000000 0.000000 -3.071518 0.203907 0.095758 -3.166999 0.221772 0.107392 0.000000 0.000000 0.000000
10.100000 -3.075720 0.199797 0.101671 -3.088221 0.190127 0.102407 -3.069726 0.184882 0.095545 0.000000 0.000000 0.000000 -2.985641 0.182199 0.093066 -3.053735 0.184031 0.099670 0.000000 0.000000 0.000000 -3.042163 0.183731 0.106864 -3.062930 0.187577 0.100817 -3.039637 0.178231 0.107342 0.000000 0.000000 0.000000 -2.955177 0.170050 0.091089 -3.040882 0.189857 0.094300 0.000000 0.000000 0.000000
10.300000 -2.947323 0.169749 0.095044 -2.958357 0.159148 0.092281 -2.943410 0.155654 0.097474 0.000000 0.000000 0.000000 -2.868173 0.151612 0.080436 -2.929530 0.148813 0.098050 0.000000 0.000000 0.000000 -2.915119 0.146651 0.100461 -2.933685 0.151207 0.091824 -2.914114 0.146143 0.106116 0.000000 0.000000 0.000000 -2.838849 0.141304 0.080230 -2.914764 0.152018 0.094178 0.000000 0.000000 0.000000
10.500000 -2.818926 0.131532 0.086234 -2.828494 0.132345 0.085893 -2.817094 0.124938 0.091255 0.000000 0.000000 0.000000 -2.750717 0.123942 0.070173 -2.805326 0.123917 0.085555 0.000000 0.000000 0.000000 -2.788076 0.111958 0.099661 -2.804440 0.120068 0.093831 -2.788592 0.112252 0.095049 0.000000 0.000000 0.000000 -2.722556 0.113081 0.074781 -2.788647 0.118603 0.090699 0.000000 0.000000 0.000000
10.700000 -2.690530 0.105960 0.077741 -2.698632 0.106209 0.076910 -2.690778 0.100524 0.080813 0.000000 0.000000 0.000000 -2.633286 0.102753 0.065079 -2.681122 0.098312 0.075727 0.000000 0.000000 0.000000 -2.661033 0.083363 0.087902 -2.675197 0.087790 0.082048 -2.663070 0.080936 0.090202 0.000000 0.000000 0.000000 -2.606354 0.088598 0.071426 -2.662529 0.090845 0.083917 0.000000 0.000000 0.000000
10.900000 -2.562140 0.080776 0.076799 -2.568773 0.078498 0.073266 -2.564462 0.078161 0.072117 0.000000 0.000000 0.000000 -2.515889 0.077778 0.065785 -2.556917 0.076238 0.073185 0.000000 0.000000 0.000000 -2.533994 0.056563 0.086837 -2.545957 0.063655 0.080337 -2.537549 0.060447 0.082482 0.000000 0.000000 0.000000 -2.490380 0.067787 0.071728 -2.536409 0.066857 0.078790 0.000000 0.000000 0.000000
