#HM(0) Med_All(1) Err+(2) Err-(3) Med_Cen(4) Err+(5) Err-(6) Med_Cen_SF(7) Err+(8) Err-(9) Med_Cen_Q(10) Err+(11) Err-(12) Med_Sat(13) Err+(14) Err-(15) Med_SF(16) Err+(17) Err-(18) Med_Q(19) Err+(20) Err-(21) True_Med_All(22) Err+(23) Err-(24) True_Cen(25) Err+(26) Err-(27) True_Cen_SF(28) Err+(29) Err-(30) True_Cen_Q(31) Err+(32) Err-(33) True_Sat(34) Err+(35) Err-(36) True_SF(37) Err+(38) Err-(39) True_Q(40) Err+(41) Err-(42) 
9.100000 -4.257587 4.257587 0.227282 -4.281171 4.281171 0.256691 -4.348009 4.348009 0.178102 0.000000 0.000000 0.000000 0.000000 0.000000 4.305808 -4.320235 4.320235 0.183538 0.000000 0.000000 0.000000 -4.286711 4.286711 0.221961 -4.322587 4.322587 0.216900 -4.332162 4.332162 0.193815 0.000000 0.000000 0.000000 0.000000 0.000000 4.322973 -4.164997 4.164997 0.343207 0.000000 0.000000 0.000000
9.300000 -4.065290 -0.023882 0.335534 -4.090263 -0.034038 0.334464 -4.151376 0.053605 0.282423 -3.964775 3.964775 0.165100 -3.908077 -0.005846 0.343158 -4.125369 0.043461 0.282772 -3.784590 3.784590 0.152376 -4.092465 -0.004059 0.374868 -4.128220 0.000000 0.348418 -4.138134 0.067519 0.344018 -4.029958 4.029958 0.129106 -3.909841 0.000000 0.387954 -3.984493 -0.078920 0.481229 -3.793417 3.793417 0.185359
9.500000 -3.873012 -0.024046 0.304233 -3.899370 -0.035345 0.310385 -3.954757 0.038774 0.260807 -3.785336 3.785336 0.164274 -3.718887 -0.004452 0.307366 -3.930519 0.027385 0.260896 -3.614696 0.708108 0.140422 -3.898236 -0.006410 0.342348 -3.933868 -0.003374 0.329355 -3.944122 0.000836 0.333706 -3.844790 3.844790 0.129450 -3.718630 -0.001486 0.350406 -3.804015 -0.099397 0.443629 -3.623318 3.623318 0.166431
9.700000 -3.680770 -0.027387 0.272880 -3.708509 -0.036024 0.279207 -3.758162 0.027746 0.236904 -3.605944 0.150200 0.151981 -3.529759 -0.002996 0.264735 -3.735699 0.021819 0.232339 -3.444871 0.391393 0.133237 -3.704041 -0.012921 0.312135 -3.739545 -0.010534 0.308743 -3.750144 0.004141 0.308676 -3.659661 0.203667 0.127886 -3.527476 -0.002854 0.314115 -3.623586 -0.087461 0.409248 -3.453291 0.387182 0.150086
9.900000 -3.488601 -0.029819 0.243749 -3.517710 -0.035922 0.243628 -3.561620 0.020642 0.214150 -3.426644 0.131372 0.139334 -3.340753 -0.004179 0.227483 -3.540939 0.020463 0.202088 -3.275173 0.347930 0.116038 -3.509912 -0.019011 0.285368 -3.545280 -0.012890 0.278424 -3.556231 0.002372 0.278079 -3.474609 0.176365 0.115783 -3.336437 -0.003182 0.274717 -3.443251 -0.074232 0.366909 -3.283386 0.333325 0.131849
10.100000 -3.296574 -0.032599 0.209973 -3.327033 -0.035895 0.215883 -3.365180 0.012574 0.190477 -3.247517 0.111010 0.127444 -3.151986 -0.006547 0.190652 -3.346297 0.018105 0.172158 -3.105699 0.306579 0.102615 -3.315914 -0.022339 0.252380 -3.351131 -0.021003 0.257645 -3.362449 0.000000 0.254596 -3.289703 0.147886 0.108917 -3.145627 -0.001680 0.237329 -3.263082 -0.061077 0.322535 -3.113665 0.285673 0.120632
10.300000 -3.104821 -0.029882 0.180318 -3.136596 -0.035079 0.184642 -3.168947 0.003190 0.165901 -3.068713 0.094667 0.113658 -2.963682 -0.007304 0.153275 -3.151877 0.015363 0.143681 -2.936585 0.267366 0.090625 -3.122173 -0.016603 0.225562 -3.157213 -0.018099 0.225144 -3.168922 0.000000 0.225818 -3.105077 0.130822 0.104676 -2.955268 -0.001831 0.204631 -3.083184 -0.048530 0.281604 -2.944151 0.249549 0.105087
10.500000 -2.913565 -0.031847 0.153820 -2.946622 -0.032732 0.162104 -2.973112 -0.002304 0.145736 -2.890492 0.082643 0.098939 -2.776229 -0.004851 0.117918 -2.957833 0.007816 0.125345 -2.767939 0.224996 0.080020 -2.928910 -0.018058 0.192868 -2.963745 -0.017004 0.207807 -2.975876 0.000000 0.201790 -2.920961 0.114839 0.091909 -2.765796 -0.003839 0.176614 -2.903628 -0.035543 0.234874 -2.774684 0.204515 0.086489
10.700000 -2.723105 -0.024009 0.126634 -2.757483 -0.029256 0.137300 -2.777975 -0.009011 0.127573 -2.713198 0.068694 0.085764 -2.590087 0.000000 0.081609 -2.764301 0.006521 0.106430 -2.599612 0.177284 0.064788 -2.736452 -0.005143 0.172919 -2.771116 -0.010396 0.186140 -2.783653 0.000245 0.178722 -2.737679 0.094040 0.095945 -2.577965 0.003176 0.152800 -2.724219 -0.024886 0.194312 -2.604696 0.162141 0.073383
10.900000 -2.533640 -0.017038 0.102969 -2.569667 -0.021351 0.114077 -2.583900 -0.016379 0.102778 -2.537000 0.055659 0.068530 -2.405019 0.010948 0.051879 -2.571207 0.012390 0.081021 -2.430853 0.137740 0.048861 -2.545114 0.007938 0.153104 -2.579899 -0.001215 0.160355 -2.592554 0.012261 0.154344 -2.555473 0.077193 0.095697 -2.392617 0.015682 0.124124 -2.544087 0.000000 0.162122 -2.433181 0.128375 0.060929
