#HM Cen_All Sat_All SF_All Q_All Cen_Sat SF_Q
9.100000 -0.030387 0.047905 0.012158 -0.149750 0.175504 0.051856 0.051908 0.001254 0.096484 0.000000 0.000000 0.000000 0.119363 0.076353 0.170179 0.000000 0.000000 0.000000
9.300000 -0.027304 0.043216 0.011139 -0.133823 0.156135 0.048259 0.046064 0.001121 0.083999 0.000000 0.000000 0.000000 0.106520 0.066055 0.149206 0.000000 0.000000 0.000000
9.500000 -0.024220 0.036920 0.010120 -0.117896 0.136766 0.039616 0.040220 0.002014 0.071721 0.000000 0.000000 0.000000 0.093676 0.057317 0.129097 0.000000 0.000000 0.000000
9.700000 -0.021137 0.031232 0.006549 -0.101969 0.118567 0.032339 0.034376 0.003136 0.060977 0.000000 0.000000 0.000000 0.080833 0.049119 0.109783 0.000000 0.000000 0.000000
9.900000 -0.018053 0.026675 0.007954 -0.086043 0.100278 0.024702 0.028532 0.004258 0.048739 0.000000 0.000000 0.000000 0.067989 0.040171 0.090904 0.000000 0.000000 0.000000
10.100000 -0.014970 0.023006 0.007156 -0.070117 0.081983 0.019794 0.022688 0.003844 0.037847 0.000000 0.000000 0.000000 0.055147 0.027287 0.073086 0.000000 0.000000 0.000000
10.300000 -0.011886 0.018928 0.006106 -0.054185 0.061314 0.013195 0.016845 0.003812 0.028876 0.000000 0.000000 0.000000 0.042299 0.019781 0.057633 0.000000 0.000000 0.000000
10.500000 -0.008803 0.014697 0.005463 -0.038175 0.042559 0.007537 0.011002 0.008041 0.021020 0.000000 0.000000 0.000000 0.029372 0.012839 0.038450 0.000000 0.000000 0.000000
10.700000 -0.005717 0.010667 0.003811 -0.021637 0.024049 0.005115 0.005165 0.009733 0.012757 0.000000 0.000000 0.000000 0.015920 0.008894 0.020766 0.000000 0.000000 0.000000
10.900000 -0.002622 0.007321 0.003518 -0.002840 0.011417 0.013905 -0.000625 0.009663 0.007088 0.000000 0.000000 0.000000 0.000218 0.015128 0.009631 0.000000 0.000000 0.000000
11.100000 0.000525 0.005692 0.003714 0.022063 0.006071 0.034662 -0.006115 0.012577 0.002171 0.000000 0.000000 0.000000 -0.021539 0.035595 0.006411 0.000000 0.000000 0.000000
11.300000 0.003895 0.004304 0.005574 0.055745 0.003649 0.067807 -0.009710 0.018786 -0.000361 0.000000 0.000000 0.000000 -0.051850 0.066807 0.003404 0.000000 0.000000 0.000000
11.500000 0.007820 0.003960 0.010397 0.000000 0.000000 0.000000 -0.003152 0.026618 0.005006 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
11.700000 0.009057 0.006816 0.018186 0.000000 0.000000 0.000000 0.029026 0.036380 0.041915 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
11.900000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
